fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,5,SALARIES AND WAGES - ON PAYROLL,3807841,3807841,3837877
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,11,CONTRACT WAGE - SALARY,9864,9864,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,15,SCHEDULE SALARY ADJUSTMENTS,24975,24975,17291
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,20,OVERTIME,800000,800000,800000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,69368,69368,89452
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,149,SOFTWARE MAINTENANCE AND LICENSING,95000,95000,80000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,154,RENTAL-DATA HARDWARE EQ,90000,90000,90000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,159,LEASE/PURCHASE EQUIPMENT,275134,275134,139375
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,168,EDUCATION DEVELOPMENT,10500,10500,10000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,169,TECHNICAL MEETING COSTS,5000,5000,5000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,191,TELEPHONE - RELOCATIONS,5000,5000,5000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,245,REIMBURSEMENT TO TRAVELERS,2500,2500,2500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,312,SOFTWARE PURCHASES,12500,12500,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,350,STATIONERY AND OFFICE SUPPLIES,31600,31600,31600
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,446,PURCHASE - DATA HARDWARE,92415,92415,100930
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,9438,REIMBURSEMENT - 2FM,80000,80000,82500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,5,SALARIES AND WAGES - ON PAYROLL,4371334,4371334,4362174
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,11,CONTRACT WAGE - SALARY,3973,3973,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,12,CONTRACT WAGE - PREVAILING RATE,24481,24481,23931
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,933,933,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,20,OVERTIME,13000,13000,13000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,1800000,1800000,1800000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,144,ENGINEERING AND ARCHITECTURE,1500000,1500000,1500000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,162,REPAIR/MAINT EQUIPMENT,2500,2500,2500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,169,TECHNICAL MEETING COSTS,9000,9000,9000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,229,TRANSPORTATION AND EXPENSE ALLOWANCE,42000,42000,42000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,245,REIMBURSEMENT TO TRAVELERS,6000,6000,4500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,340,MATERIAL AND SUPPLIES,20000,20000,40000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,345,APPARATUS AND INSTRUMENTS,4000,4000,4000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,348,BOOKS AND RELATED MATERIAL,1000,1000,1250
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,350,STATIONERY AND OFFICE SUPPLIES,16000,16000,20000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,424,FURNITURE AND FURNISHINGS,2000,2000,3500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,450,VEHICLES,35000,35000,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,5,SALARIES AND WAGES - ON PAYROLL,51613375,51613375,52461388
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,11,CONTRACT WAGE - SALARY,41811,41811,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,12,CONTRACT WAGE - PREVAILING RATE,569546,569546,577319
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,15,SCHEDULE SALARY ADJUSTMENTS,43698,43698,34278
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,20,OVERTIME,4018673,4018673,4018673
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,125,OFFICE AND BUILDING SERVICES,342000,342000,342000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,140,PROFESSIONAL AND TECHNICAL SERVICES,100000,100000,100000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,148,TESTING AND INSPECTING,181000,181000,313000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,157,RENTAL EQUIPMENT AND SERVICES,176000,176000,191000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,160,REPAIR/MAINT PROPERTY,1403800,1403800,1406800
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,162,REPAIR/MAINT EQUIPMENT,5742500,5742500,5767500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,169,TECHNICAL MEETING COSTS,213200,213200,213800
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,245,REIMBURSEMENT TO TRAVELERS,4793,4793,5293
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,314,FUEL OIL,390000,390000,390000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,340,MATERIAL AND SUPPLIES,1678800,1678800,1943800
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,15288221,15288221,14625967
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,345,APPARATUS AND INSTRUMENTS,350000,350000,350000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,348,BOOKS AND RELATED MATERIAL,6000,6000,6000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,350,STATIONERY AND OFFICE SUPPLIES,54000,54000,66000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,360,REPAIR PARTS AND MATERIAL,1453687,1453687,1453687
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,401,TOOL <= $100 UNIT,18200,18200,18200
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,402,TOOLS > $100 UNIT,15500,15500,15500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,410,EQUIPMENT FOR BUILDINGS,175000,175000,175000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,424,FURNITURE AND FURNISHINGS,2000,2000,2000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,440,MACHINERY AND EQUIPMENT,737800,737800,737800
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,436000,436000,436000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,450,VEHICLES,360000,360000,360000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2020,WATER SUPPLY,9484,REIMBURSEMENT - CDOT,100000,100000,100000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,5,SALARIES AND WAGES - ON PAYROLL,50019719,50019719,58457192
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,11,CONTRACT WAGE - SALARY,4132,4132,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,12,CONTRACT WAGE - PREVAILING RATE,589858,589858,675830
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,15,SCHEDULE SALARY ADJUSTMENTS,18354,18354,3448
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,20,OVERTIME,3062356,3062356,3062356
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,140,PROFESSIONAL AND TECHNICAL SERVICES,4740676,4740676,4740676
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,157,RENTAL EQUIPMENT AND SERVICES,1175100,1175100,1175100
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,160,REPAIR/MAINT PROPERTY,524000,524000,323800
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,162,REPAIR/MAINT EQUIPMENT,102000,102000,100000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,169,TECHNICAL MEETING COSTS,2614,2614,1327
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,181,MOBILE COMMUNICATION SERVICES,200000,200000,240000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,185,WASTE DISPOSAL SERVICES,2942710,2942710,2942710
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,188,VEHICLE TRACKING SERVICE,234480,234480,166000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,25920,25920,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,316,GAS - BOTTLED AND PROPANE,161440,161440,161440
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,340,MATERIAL AND SUPPLIES,1118300,1118300,1118300
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,350,STATIONERY AND OFFICE SUPPLIES,56930,56930,56930
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,360,REPAIR PARTS AND MATERIAL,5861553,5861553,5861553
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,401,TOOL <= $100 UNIT,3000,3000,3000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,423,COMMUNICATION DEVICES,1000,1000,1000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,424,FURNITURE AND FURNISHINGS,3000,3000,3000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,440,MACHINERY AND EQUIPMENT,547215,547215,547215
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,446,PURCHASE - DATA HARDWARE,100000,100000,100000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,521,MAINTENANCE AND CONSTRUCTION,2946315,2946315,2946315
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,9481,REIMBURSEMENT - DSS,367919,367919,367919
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,5,SALARIES AND WAGES - ON PAYROLL,11864159,11864159,11187250
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,11,CONTRACT WAGE - SALARY,1925,1925,0
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,12,CONTRACT WAGE - PREVAILING RATE,78033,78033,69182
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,16092,16092,9960
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,20,OVERTIME,118000,118000,118000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,20000,20000,15000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,189,TELEPHONE - NON-CENTREX BILLINGS,5200,5200,6100
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,229,TRANSPORTATION AND EXPENSE ALLOWANCE,31500,31500,31500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,245,REIMBURSEMENT TO TRAVELERS,1625,1625,1625
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,340,MATERIAL AND SUPPLIES,40500,40500,40500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,350,STATIONERY AND OFFICE SUPPLIES,17500,17500,12500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,360,REPAIR PARTS AND MATERIAL,104500,104500,104500
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,401,TOOL <= $100 UNIT,6000,6000,6000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,424,FURNITURE AND FURNISHINGS,5000,5000,5000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,446,PURCHASE - DATA HARDWARE,10000,10000,10000
LOCAL,200,WATER FUND,88,WATER MANAGEMENT,2035,METER SERVICES,450,VEHICLES,46000,46000,56000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,5,SALARIES AND WAGES - ON PAYROLL,2144938,2144938,2269798
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,11,CONTRACT WAGE - SALARY,6005,6005,0
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,5054,5054,0
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,150,PUBLICATN & REPRODT-OUT,3000,3000,2000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,162,REPAIR/MAINT EQUIPMENT,5000,5000,2300
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,169,TECHNICAL MEETING COSTS,5000,5000,5000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,245,REIMBURSEMENT TO TRAVELERS,1500,1500,1000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,348,BOOKS AND RELATED MATERIAL,500,500,500
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,350,STATIONERY AND OFFICE SUPPLIES,4000,4000,6000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2015,ENGINEERING SERVICES,424,FURNITURE AND FURNISHINGS,1400,1400,3000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,5,SALARIES AND WAGES - ON PAYROLL,45114214,45114214,46215449
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,11,CONTRACT WAGE - SALARY,10925,10925,0
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,12,CONTRACT WAGE - PREVAILING RATE,543732,543732,553488
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,15,SCHEDULE SALARY ADJUSTMENTS,11275,11275,10358
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,20,OVERTIME,3000000,3000000,3000000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,140,PROFESSIONAL AND TECHNICAL SERVICES,1850564,1850564,1850564
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,154,RENTAL-DATA HARDWARE EQ,6924,6924,6924
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,157,RENTAL EQUIPMENT AND SERVICES,885868,885868,885868
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,185,WASTE DISPOSAL SERVICES,2942918,2942918,2942918
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,190,TELEPHONE - NON-CENTREX BILLINGS,30000,30000,31000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,104390,104390,104390
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,340,MATERIAL AND SUPPLIES,4282000,4282000,4282000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,345,APPARATUS AND INSTRUMENTS,1500,1500,1500
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,401,TOOL <= $100 UNIT,67314,67314,67314
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,402,TOOLS > $100 UNIT,124673,124673,124673
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,440,MACHINERY AND EQUIPMENT,245923,245923,245923
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,9438,REIMBURSEMENT - 2FM,5190000,5190000,5175000
LOCAL,314,SEWER FUND,88,WATER MANAGEMENT,2025,OPERATIONS AND DISTRIBUTION,9481,REIMBURSEMENT - DSS,7767702,7767702,7767702
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,5,SALARIES AND WAGES - ON PAYROLL,51068229,51068229,52272633
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,11,CONTRACT WAGE - SALARY,245225,245225,0
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,12,CONTRACT WAGE - PREVAILING RATE,3684,3684,8926
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,15,SCHEDULE SALARY ADJUSTMENTS,201327,201327,66556
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,20,OVERTIME,400000,400000,400000
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,123,SERVICES BY PERFORMERS / EXHIBITORS,86250,86250,86250
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,130,POSTAGE,4104,4104,4104
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,140,PROFESSIONAL AND TECHNICAL SERVICES,390169,390169,390169
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,149,SOFTWARE MAINTENANCE AND LICENSING,432441,432441,432441
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,152,ADVERTISING,63092,63092,63092
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,154,RENTAL-DATA HARDWARE EQ,209972,209972,209972
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,157,RENTAL EQUIPMENT AND SERVICES,91480,91480,85561
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,162,REPAIR/MAINT EQUIPMENT,356000,356000,174388
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,164,BOOKBINDING,56107,56107,56107
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,165,GRAPHIC DESIGN SERV,13813,13813,13813
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,166,DUES  SUBSC & MEM,199732,199732,199732
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,168,EDUCATION DEVELOPMENT,53880,53880,0
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,169,TECHNICAL MEETING COSTS,0,0,30000
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,178,FREIGHT AND EXPRESS CHARGES,4001,4001,4001
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,181,MOBILE COMMUNICATION SERVICES,3500,3500,1800
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,189,TELEPHONE - NON-CENTREX BILLINGS,49800,49800,55300
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,190,TELEPHONE - NON-CENTREX BILLINGS,340000,340000,340000
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,191,TELEPHONE - RELOCATIONS,9100,9100,9100
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,196,DATA CIRCUITS,1110885,1110885,1110885
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,197,TELEPHONE - MAINTENANCE,20980,20980,20175
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,245,REIMBURSEMENT TO TRAVELERS,0,0,23880
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,340,MATERIAL AND SUPPLIES,37988,37988,37988
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,350,STATIONERY AND OFFICE SUPPLIES,500000,500000,560291
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,361,BUILDING MATERIALS AND SUPPLIES,1312,1312,1312
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,365,ELECTRICAL SUPPLIES,1220,1220,1220
LOCAL,346,LIBRARY FUND,91,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,9438,REIMBURSEMENT - 2FM,55000,55000,30000
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,1943420,1943420,0
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,105615494,105615494,100310301
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,39,STUDENT AS TRAINEES,298400,298400,298400
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,215651300,215651300,230813903
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,43,TEXT FILE - EXTRA LONG,1181250,1181250,1181250
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,2626921,2626921,2433867
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,38000000,38000000,40000000
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,3743024,3743024,3696024
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,26511716,26511716,8210944
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,10944464,10944464,11830546
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,205000,205000,205000
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,95,PAYMENT TO DEPENDENTS OF POLICE /FIRE,200000,200000,200000
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,96,TEXT FILE - EXTRA LONG,150000,150000,150000
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,135,DELEGATE AGENCIES,0,0,1110000
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,25466507,25466507,31143681
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,37232616,37232616,41433841
