fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0155,RENTAL OF PROPERTY,601814,601814,569684
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0315,MOTOR VEHICLE DIESEL FUEL,1067977,1067977,1215698
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0320,GASOLINE,222413,222413,323481
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0322,NATURAL GAS,8942433,8942433,10759722
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0331,ELECTRICITY,12325952,12325952,15388310
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0005,SALARIES AND WAGES - ON PAYROLL,4421911,4421911,4477430
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0012,CONTRACT WAGE - PREVAILING RATE,34291,34291,43699
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0015,SCHEDULE SALARY ADJUSTMENTS,1320,1320,1320
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0020,OVERTIME,120000,120000,487637
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0140,PROFESSIONAL AND TECHNICAL SERVICES,414100,414100,419033
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0149,SOFTWARE MAINTENANCE AND LICENSING,24733,24733,24992
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0162,REPAIR/MAINT EQUIPMENT,111000,111000,116487
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0176,MAINTENANCE AND OPERATION - VEHICLES,248559,248559,317652
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0360,REPAIR PARTS AND MATERIAL,1839813,1839813,1879511
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0138,IT MAINTENANCE,1313400,1313400,1342880
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0139,IT DEVELOPMENT,838000,838000,838000
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0140,PROFESSIONAL AND TECHNICAL SERVICES,4716554,4716554,4758135
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0149,SOFTWARE MAINTENANCE AND LICENSING,192674,192674,195454
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0181,MOBILE COMMUNICATION SERVICES,0,0,228700
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0188,VEHICLE TRACKING SERVICE,0,0,211321
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0189,TELEPHONE - NON-CENTREX BILLINGS,0,0,26200
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0190,TELEPHONE - CENTREX BILLINGS,0,0,201447
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0196,DATA CIRCUITS,0,0,450000
LOCAL,0200,Water Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0197,TELEPHONE - MAINTENANCE,21593,21593,40580
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0125,OFFICE AND BUILDING SERVICES,902608,902608,918851
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,891572,891572,991451
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0313,CLEANING AND SANITATION SUPPLIES,40766,40766,41989
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0340,MATERIAL AND SUPPLIES,300000,300000,300000
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,4937193,4937193,6126206
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0155,RENTAL OF PROPERTY,2621360,2621360,2285215
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0315,MOTOR VEHICLE DIESEL FUEL,5437998,5437998,6171774
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0320,GASOLINE,1036039,1036039,1295456
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0322,NATURAL GAS,1018104,1018104,1185117
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0325,ALTERNATIVE FUEL,227267,227267,285327
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0331,ELECTRICITY,1608439,1608439,1854172
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0159,LEASE/PURCHASE EQUIPMENT,52000,52000,52000
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0162,REPAIR/MAINT EQUIPMENT,56000,56000,58768
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0181,MOBILE COMMUNICATION SERVICES,0,0,379500
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0188,VEHICLE TRACKING SERVICE,0,0,17658
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0189,TELEPHONE - NON-CENTREX BILLINGS,0,0,2750
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0190,TELEPHONE - CENTREX BILLINGS,0,0,96052
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0196,DATA CIRCUITS,0,0,11800
LOCAL,0300,Vehicle Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0197,TELEPHONE - MAINTENANCE,0,0,10120
LOCAL,0310,Motor Fuel Tax Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0332,ELECTRICITY - STREET LIGHTING,11459934,11459934,13904155
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,123194,123194,123194
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0155,RENTAL OF PROPERTY,420546,420546,427560
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0315,MOTOR VEHICLE DIESEL FUEL,526018,526018,598777
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0320,GASOLINE,231491,231491,310796
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0325,ALTERNATIVE FUEL,12626,12626,15852
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0005,SALARIES AND WAGES - ON PAYROLL,2750001,2750001,2774486
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0012,CONTRACT WAGE - PREVAILING RATE,20800,20800,28386
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0020,OVERTIME,60000,60000,341145
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0140,PROFESSIONAL AND TECHNICAL SERVICES,203300,203300,205842
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0149,SOFTWARE MAINTENANCE AND LICENSING,12367,12367,12496
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0162,REPAIR/MAINT EQUIPMENT,101000,101000,105993
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0176,MAINTENANCE AND OPERATION - VEHICLES,724280,724280,817523
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0360,REPAIR PARTS AND MATERIAL,917592,917592,927543
LOCAL,0314,Sewer Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0190,TELEPHONE - CENTREX BILLINGS,0,0,31602
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0020,OVERTIME,340000,340000,340000
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0125,OFFICE AND BUILDING SERVICES,4502610,4502610,4626216
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,5197781,5197781,5289651
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0160,REPAIR/MAINT PROPERTY,631000,631000,631000
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0161,MAINT FACILITIES,100000,100000,100000
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0162,REPAIR/MAINT EQUIPMENT,300000,300000,300000
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0313,CLEANING AND SANITATION SUPPLIES,226492,226492,233287
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,0340,MATERIAL AND SUPPLIES,670000,670000,670000
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0155,RENTAL OF PROPERTY,1633052,1633052,1814559
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0315,MOTOR VEHICLE DIESEL FUEL,22078,22078,21366
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0320,GASOLINE,13003,13003,21021
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0322,NATURAL GAS,615176,615176,705989
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0331,ELECTRICITY,2980332,2980332,3439115
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0176,MAINTENANCE AND OPERATION - VEHICLES,13540,13540,11964
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0360,REPAIR PARTS AND MATERIAL,21340,21340,23312
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0005,SALARIES AND WAGES - ON PAYROLL,1303239,1303239,1329709
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0015,SCHEDULE SALARY ADJUSTMENTS,1780,1780,2255
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0181,MOBILE COMMUNICATION SERVICES,0,0,5700
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0189,TELEPHONE - NON-CENTREX BILLINGS,0,0,86000
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0190,TELEPHONE - CENTREX BILLINGS,0,0,249000
LOCAL,0346,Library Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0197,TELEPHONE - MAINTENANCE,0,0,18110
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,38,Department of Assets  Information  and Services,2126,Bureau of Facility Management,9188,MILLENNIUM PARK OPERATIONS,0,0,8400000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0181,MOBILE COMMUNICATION SERVICES,0,0,12720
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0189,TELEPHONE - NON-CENTREX BILLINGS,0,0,48600
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0190,TELEPHONE - CENTREX BILLINGS,0,0,45200
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,38,Department of Assets  Information  and Services,2145,Bureau of Information Technology,0197,TELEPHONE - MAINTENANCE,0,0,5200
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,20533,20533,20533
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0315,MOTOR VEHICLE DIESEL FUEL,294541,294541,289324
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0320,GASOLINE,362675,362675,463832
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0322,NATURAL GAS,897937,897937,1039550
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2131,Bureau of Asset Management,0331,ELECTRICITY,4840338,4840338,5237808
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0005,SALARIES AND WAGES - ON PAYROLL,1293339,1293339,1383347
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0012,CONTRACT WAGE - PREVAILING RATE,10214,10214,13421
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,4001
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0020,OVERTIME,115000,115000,186351
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0140,PROFESSIONAL AND TECHNICAL SERVICES,220470,220470,248851
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0148,TESTING AND INSPECTING,3500,3500,3750
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0149,SOFTWARE MAINTENANCE AND LICENSING,15266,15266,15910
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0162,REPAIR/MAINT EQUIPMENT,25420,25420,25420
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0176,MAINTENANCE AND OPERATION - VEHICLES,390927,390927,430927
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0338,LICENSE STICKER TAG AND PLATES,2500,2500,3600
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0350,STATIONERY AND OFFICE SUPPLIES,835,835,835
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0360,REPAIR PARTS AND MATERIAL,677811,677811,743960
LOCAL,0610,Chicago Midway Airport Fund,38,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,0440,MACHINERY AND EQUIPMENT,21011,21011,21011
