fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,6414000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,15000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,943,INTEREST ON LOANS,7560436.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,944,PAYMENT ON LOANS,18322603.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,958,WATER PIPE EXTENSION CERTIFICATES,222000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,61500.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,37191.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,1574224.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9097,FOR CAPITAL CONSTRUCTION,100070346.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,71516000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9645,REIMB - INDIRECT PENSION TO CORPORATE,16770000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9765,TRANSFER FOR CONTRACTUAL SERVICES,625000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9773,TRANSFER FOR SERVICES - CPD,1470301.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES - OEMC,325000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,24451000.00
LOCAL,0200,WATER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,7684000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,1283273.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,4211293.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,9071920.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,112472.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,12500000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,291649.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,303400.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,461264.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,20000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,121,INVESTIGATION COSTS-COMMITTEE ON FINANCE,113300.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,1805353.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,50538.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,7302448.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,150000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,1478.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,11800.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,375000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,989,REFUND - CANCELLED VOUCHER,765000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,991,MATCHING AND SUPPLEMENTAL GRANTS,782700.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,22477.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,951419.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9581,RESERVE FOR SNOW EVENTS,500000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9610,REIMB - PENSION PAYMENTS,14850686.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,15170000.00
LOCAL,0300,VEHICLE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES - OEMC,10000.00
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,717751.00
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,951,DEBT SERVICE RESERVE,756816.00
LOCAL,0310,MOTOR FUEL TAX FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9189,FOR ANNUAL PAYMENT TO CTA,3000000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,1213678.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,2310927.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,4978172.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,61718.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,5900000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,174278.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,166489.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,253116.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,25000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,121,INVESTIGATION COSTS-COMMITTEE ON FINANCE,103000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,1078926.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,1544662.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,316393.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,150000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,888.00
CDBG,0J44,CDBG,50,DFSS,2515,HOMELESS SERVICES,135,DELEGATE AGENCIES,8894140.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,84607541.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,50015000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,250000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,934,CLAIMS AGAINST THE CITY,25000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,943,INTEREST ON LOANS,4137158.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,944,PAYMENT ON LOANS,11293928.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,46090.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,13087.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,553951.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9097,FOR CAPITAL CONSTRUCTION,38803557.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9148,SENIOR CITIZEN SEWER,350000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9376,TRANSFERS TO SEWER RATE STABILIZATION,1631000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,38658000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9645,REIMB - INDIRECT PENSION TO CORPORATE,10767000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9710,TRANSFER - WATER FUND FROM SEWER FUND,10000000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES - OEMC,120000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,6968000.00
LOCAL,0314,SEWER FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9981,LABORERS' FUND PENSION ALLOCATION,5779000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,1117086.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,2607669.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,5703660.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,69644.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,550000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,248969.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,187868.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,285618.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,70,TUITION REIMBURSEMENT,85000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,1707759.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,110000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,190,TELEPHONE - NON-CENTREX BILLINGS,280000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,420,FURNITURE AND FIXTURES,1400000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,446,PURCHASE - DATA HARDWARE,880000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,450,VEHICLES,100000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,955,INTEREST ON LIBRARY FINANCING,1200000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,19150.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,810584.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9112,PROP. MAINT. CNTRL LIBR,7335236.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9199,CPL LIBRARY BOOKS AND MATERIALS,8415000.00
LOCAL,0346,LIBRARY FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,3141000.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,499312.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,1075612.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,13335.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,15063.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,35973.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,54690.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,7813000.00
LOCAL,0353,EMERGENCY COMMUN FD,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,10641000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,3,SCHEDULED WAGE ADJUSTMENTS,107426.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,266255.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,573562.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,7111.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,55000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,28454.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,19182.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,29163.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,135,DELEGATE AGENCIES,75000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,140181.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,4313.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,4770476.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,112.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,160,REPAIR/MAINT PROPERTY,500000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,161,MAINT FACILITIES,200000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,991,MATCHING AND SUPPLEMENTAL GRANTS,318750.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,1922.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,81372.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9124,SISTER CITIES PROGRAM,528643.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9610,REIMB - PENSION PAYMENTS,1349468.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,6285000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9770,TRANSFER FOR SERVICES - FINANCE,80000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9771,TRANSFER FOR SERVICES - 2FM,372000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,56,DENTAL PLAN PREMIUMS,172900.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9772,TRANSFER FOR SERVICES - CDPH,15000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9773,TRANSFER FOR SERVICES - CPD,950000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9774,TRANSFER FOR SERVICES - OEMC,250000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9775,TRANSFER FOR SERVICES - CFD,165000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9776,TRANSFER FOR SERVICES - DSS,60500.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9777,TRANSFER FOR SERVICES - CDOT,5000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9805,FOR FESTIVAL PRODUCTION,100000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,99,FINANCE GENERAL,2005,FINANCE GENERAL,9813,LOCAL PROMOTION/MARKETG,25000.00
LOCAL,0383,MFT DEBT SERVICE,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,7644000.00
LOCAL,0383,MFT DEBT SERVICE,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,4515000.00
LOCAL,0383,MFT DEBT SERVICE,99,FINANCE GENERAL,2005,FINANCE GENERAL,943,INTEREST ON LOANS,3367000.00
LOCAL,0383,MFT DEBT SERVICE,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,18000.00
LOCAL,0505,SALES TAX BOND,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,24216000.00
LOCAL,0505,SALES TAX BOND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,14635000.00
LOCAL,0505,SALES TAX BOND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,72000.00
LOCAL,0510,BOND REDEMPTION AND INTEREST,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,415957000.00
LOCAL,0510,BOND REDEMPTION AND INTEREST,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,199440000.00
LOCAL,0510,BOND REDEMPTION AND INTEREST,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,16599000.00
LOCAL,0516,LIBRARY BOND REDEMPTION,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,2563000.00
LOCAL,0516,LIBRARY BOND REDEMPTION,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,1605000.00
LOCAL,0516,LIBRARY BOND REDEMPTION,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,170000.00
LOCAL,0521,LIB NOTE RED/INT-B,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,3437000.00
LOCAL,0521,LIB NOTE RED/INT-B,99,FINANCE GENERAL,2005,FINANCE GENERAL,961,PAYMENT OF TERM NOTES,83627000.00
LOCAL,0525,EMERGENCY COMMUN BD,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,5339000.00
LOCAL,0525,EMERGENCY COMMUN BD,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,16990000.00
LOCAL,0549,CITY COL RED/INT-D,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,24530000.00
LOCAL,0549,CITY COL RED/INT-D,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,10674000.00
LOCAL,0549,CITY COL RED/INT-D,99,FINANCE GENERAL,2005,FINANCE GENERAL,960,LOSS IN COLLECTION OF TAXES,1428000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,29,HMO PREMIUMS,1578558.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,42,TEXT FILE - EXTRA LONG,3580510.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,43,TEXT FILE - EXTRA LONG,47917.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,45,PREM TERM LIFE INSURANCE,42159.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,49,WORKERS' COMPENSATION,175000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,51,UNEMPLOYMENT INSURANCE CLAIM,93185.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,52,MEDICAL CARE CLAIMS,113726.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,138,IT MAINTENANCE,513291.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,139,IT DEVELOPMENT,18456.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,1548748.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,142,ACCOUNTING AND AUDITING,600500.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,145,LEGAL EXPENSES,913000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,149,SOFTWARE MAINTENANCE AND LICENSING,458.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,161,MAINT FACILITIES,20000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,172,INSURANCE PREMIUMS,3200000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,902,INTEREST ON BONDS,71515000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,912,PAYMENT OF BONDS,35090000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,931,TORT/NON-TORT JUDGMENT,4500.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,959,BOND FEES AND COSTS,2800817.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9027,SOCIAL SECURITY TAX,7025.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9046,OPERATIONS AND MAINTENANCE RESERVE,1200000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9076,CITY CNTB MEDICARE TAX,278870.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9611,REIMB - INDIRECT COSTS TO CORPORATE,7711000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9711,TRANSFER-O'HARE FUND FOR ADMIN SALARIES,3000000.00
LOCAL,0610,MIDWAY AIRPORT FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9980,MUNICIPAL FUND PENSION ALLOCATION,5028000.00
