fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,3196346,3196346,3246626
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJ,21969,21969,21183
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,20,OVERTIME,10000,10000,10000
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,130,POSTAGE,16700,16700,16700
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,140,PROF & TECHNICAL SERVICES,80100,80100,80100
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,142,ACCOUNTING AND AUDITING,603863,603863,603863
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,150,PUBLICATN & REPRODT-OUT,14561,14561,14561
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,157,RENTAL EQUIPMENT AND SERVICES,13396,13396,13396
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,162,REPAIR/MAINT EQUIPMENT,1050,1050,1050
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,166,"DUES, SUBSC & MEM",1800,1800,1800
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,169,TECHNICAL MEETING COSTS,52924,52924,52924
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,190,TELEPHONE-CENTREX,15000,15000,16000
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,197,TELEPHONE-MAINTENANCE,2500,2500,1500
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,245,REIMBURSEMENT TRAVELERS,3000,3000,3000
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,270,LOCAL TRANSPORTATION,825,825,825
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MTL,600,600,600
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,350,STATIONERY AND OFFICE SUPPL,20000,20000,20000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,5435888,5435888,5448344
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,15,SCHEDULE SALARY ADJ,24551,24551,22344
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,39,STUDENT AS TRAINEES,40000,40000,40000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,130,POSTAGE,302860,302860,132860
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,138,PROF SERV-IT MAINT,155000,155000,155000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,140,PROF & TECHNICAL SERVICES,3506984,3506984,0
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,149,SOFTWARE MAINT/LICENSING,344800,344800,344800
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,150,PUBLICATN & REPRODT-OUT,302181,302181,261181
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,152,ADVERTISING,7800,7800,7800
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,157,RENTAL EQUIPMENT AND SERVICES,25000,25000,25000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,162,REPAIR/MAINT EQUIPMENT,55796,55796,55500
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,166,"DUES, SUBSC & MEM",5442,5442,5442
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,169,TECHNICAL MEETING COSTS,9885,9885,9885
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,178,FREIGHT/EXPENSE CHARGES,0,0,300
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,197,TELEPHONE-MAINTENANCE,21000,21000,0
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,245,REIMBURSEMENT TRAVELERS,3338,3338,3338
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,270,LOCAL TRANSPORTATION,8750,8750,8750
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,340,MATERIAL AND SUPPLIES,53900,53900,53900
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,348,BOOKS AND RELATED MTL,2100,2100,2100
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,350,STATIONERY AND OFFICE SUPPL,26900,26900,26900
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,20744211,20744211,21585659
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,12,CONTRACT WAGE-PR,46859,46859,81682
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJ,108681,108681,100006
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,20,OVERTIME,53468,53468,53468
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,39,STUDENT AS TRAINEES,15000,15000,15000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,91,UNIFORM ALLOWANCE,110750,110750,110750
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,125,OFF AND BUILDING SERV,5000,5000,5000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,130,POSTAGE,115627,115627,115627
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,138,PROF SERV-IT MAINT,17104000,17104000,22439500
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,140,PROF & TECHNICAL SERVICES,4054310,4054310,4075310
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,149,SOFTWARE MAINT/LICENSING,121863,121863,117363
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,150,PUBLICATN & REPRODT-OUT,12500,12500,5000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,152,ADVERTISING,7200,7200,7200
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,156,LOCK BOX RENTAL,16828,16828,16828
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,157,RENTAL EQUIPMENT AND SERVICES,119000,119000,119000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,162,REPAIR/MAINT EQUIPMENT,787739,787739,787739
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,166,"DUES, SUBSC & MEM",100,100,100
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,169,TECHNICAL MEETING COSTS,9244,9244,9244
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,178,FREIGHT/EXPENSE CHARGES,2220,2220,2220
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,179,MESSENGER SERVICES,50000,50000,50000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,181,MOBILE COMM SERVICES,170000,170000,160000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,189,TELEPHONE NON-CENTREX,9000,9000,9000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,190,TELEPHONE-CENTREX,83000,83000,94500
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,196,DATA CIRCUITS,35700,35700,45000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,197,TELEPHONE-MAINTENANCE,120000,120000,115230
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,228,OUT/TOWN TRAVEL-AUDITOR,6000,6000,3000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,229,TRAN/EXP ALLOWANCE,22995,22995,10450
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,270,LOCAL TRANSPORTATION,4226,4226,4226
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,339,REVENUE STAMPS,79500,79500,79500
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,348,BOOKS AND RELATED MTL,600,600,600
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,350,STATIONERY AND OFFICE SUPPL,195962,195962,195962
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,5,SALARIES AND WAGES - ON PAYROLL,1777271,1777271,1863081
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,15,SCHEDULE SALARY ADJ,10749,10749,10057
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,39,STUDENT AS TRAINEES,19900,19900,19900
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,130,POSTAGE,2500,2500,1500
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,137,ACCOUNTING/AUDITING,100000,100000,100000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,138,PROF SERV-IT MAINT,16000,16000,16000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,140,PROF & TECHNICAL SERVICES,220000,220000,220000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,162,REPAIR/MAINT EQUIPMENT,10104,10104,10104
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,166,"DUES, SUBSC & MEM",70205,70205,72205
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,169,TECHNICAL MEETING COSTS,2650,2650,2650
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,179,MESSENGER SERVICES,500,500,500
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,181,MOBILE COMM SERVICES,1300,1300,1400
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,189,TELEPHONE NON-CENTREX,2900,2900,0
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,190,TELEPHONE-CENTREX,12000,12000,9200
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,196,DATA CIRCUITS,1800,1800,600
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,197,TELEPHONE-MAINTENANCE,2000,2000,1570
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,270,LOCAL TRANSPORTATION,975,975,975
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,CITY TREASURER,350,STATIONERY AND OFFICE SUPPL,6500,6500,6500
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,5,SALARIES AND WAGES - ON PAYROLL,2805899,2805899,2874587
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,15,SCHEDULE SALARY ADJ,13651,13651,16027
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,20,OVERTIME,500,500,500
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,130,POSTAGE,46420,46420,56273
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,138,PROF SERV-IT MAINT,819283,819283,786081
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,140,PROF & TECHNICAL SERVICES,3491250,3491250,3942805
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,143,COURT REPORTING,68466,68466,68466
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,157,RENTAL EQUIPMENT AND SERVICES,8144,8144,8144
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,162,REPAIR/MAINT EQUIPMENT,5070,5070,5070
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,166,"DUES, SUBSC & MEM",1814,1814,1814
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,169,TECHNICAL MEETING COSTS,890,890,970
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,179,MESSENGER SERVICES,5673,5673,5673
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,190,TELEPHONE-CENTREX,26000,26000,27000
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,195,RELOCATION EXPENSES,500,500,500
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,197,TELEPHONE-MAINTENANCE,5000,5000,4650
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,229,TRAN/EXP ALLOWANCE,2000,2000,2000
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,340,MATERIAL AND SUPPLIES,25091,25091,25091
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,348,BOOKS AND RELATED MTL,1318,1318,1318
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,DEPT OF ADMINISTRATIVE HEARING,350,STATIONERY AND OFFICE SUPPL,8699,8699,8699
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,5,SALARIES AND WAGES - ON PAYROLL,24481158,24481158,24458022
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,15,SCHEDULE SALARY ADJ,25112,25112,42635
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,20,OVERTIME,3734,3734,29332
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,39,STUDENT AS TRAINEES,20025,20025,13143
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,130,POSTAGE,38727,38727,37473
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,138,PROF SERV-IT MAINT,268678,268678,257318
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,140,PROF & TECHNICAL SERVICES,1068734,1068134,1118316
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,141,APPRAISALS,8070,8070,8070
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,143,COURT REPORTING,1078007,1078007,968606
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,145,LEGAL EXPENSES,123777,123777,125373
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,149,SOFTWARE MAINT/LICENSING,9872,9872,9752
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,150,PUBLICATN & REPRODT-OUT,7577,7577,10013
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,154,RENTAL-DATA HARDWARE EQ,105733,105733,128765
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,157,RENTAL EQUIPMENT AND SERVICES,9407,9407,8812
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,162,REPAIR/MAINT EQUIPMENT,3675,3675,3444
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,166,"DUES, SUBSC & MEM",119424,119424,140335
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,169,TECHNICAL MEETING COSTS,40249,40249,40050
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,178,FREIGHT/EXPENSE CHARGES,11730,11730,10648
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,181,MOBILE COMM SERVICES,43254,43254,21627
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,186,PAGERS,48,48,48
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,190,TELEPHONE-CENTREX,122553,122553,113742
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,191,TELEPHONE-RELOCATIONS,0,600,801
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,197,TELEPHONE-MAINTENANCE,26433,26433,22552
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,229,TRAN/EXP ALLOWANCE,1840,1840,5937
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,245,REIMBURSEMENT TRAVELERS,54907,54907,54013
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,270,LOCAL TRANSPORTATION,60074,60074,55393
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,348,BOOKS AND RELATED MTL,21560,21560,21053
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,350,STATIONERY AND OFFICE SUPPL,130000,130000,128968
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,5,SALARIES AND WAGES - ON PAYROLL,4364587,4364587,4488583
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,15,SCHEDULE SALARY ADJ,42767,42767,48847
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,39,STUDENT AS TRAINEES,30000,30000,30000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,50,STIPENDS,21000,21000,21000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,130,POSTAGE,8560,8560,8560
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,140,PROF & TECHNICAL SERVICES,222701,239701,287835
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,143,COURT REPORTING,88000,81000,78000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,149,SOFTWARE MAINT/LICENSING,453010,443010,7710
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,150,PUBLICATN & REPRODT-OUT,7500,7500,7500
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,152,ADVERTISING,5480,5480,6980
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,159,LEASE PURCHASE AGREEMNT,27410,27410,27410
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,162,REPAIR/MAINT EQUIPMENT,10054,10054,10054
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,166,"DUES, SUBSC & MEM",11700,11700,9100
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,169,TECHNICAL MEETING COSTS,11000,11000,11000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,178,FREIGHT/EXPENSE CHARGES,2250,2250,2250
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,181,MOBILE COMM SERVICES,4500,4500,3300
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,190,TELEPHONE-CENTREX,29000,29000,29000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,197,TELEPHONE-MAINTENANCE,8000,8000,6305
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,270,LOCAL TRANSPORTATION,2360,2360,2210
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,340,MATERIAL AND SUPPLIES,17158,17158,20068
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,350,STATIONERY AND OFFICE SUPPL,13133,13133,13133
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,9067,PHYSICAL EXAMS,170000,170000,170000
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,5,SALARIES AND WAGES - ON PAYROLL,4720928,4720928,5042148
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,12,CONTRACT WAGE-PR,2209,2209,2109
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,15,SCHEDULE SALARY ADJ,22199,22199,30795
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,130,POSTAGE,10000,10000,12848
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,140,PROF & TECHNICAL SERVICES,1174200,1174200,979700
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,150,PUBLICATN & REPRODT-OUT,500,500,0
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,152,ADVERTISING,38000,38000,36000
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,160,REPAIR/MAINT PROPERTY,9300,9300,9300
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,162,REPAIR/MAINT EQUIPMENT,72800,72800,72800
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,168,EDUCATION DEVELOPMENT,4500,4500,4500
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,169,TECHNICAL MEETING COSTS,6800,6800,6800
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,178,FREIGHT/EXPENSE CHARGES,700,700,700
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,181,MOBILE COMM SERVICES,9800,9800,9280
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,190,TELEPHONE-CENTREX,23626,23626,26000
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,197,TELEPHONE-MAINTENANCE,10000,10000,6500
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,229,TRAN/EXP ALLOWANCE,200,200,200
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,245,REIMBURSEMENT TRAVELERS,1500,2500,2500
