fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
GRANTS,0V27,Urban Areas Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0340,MATERIAL AND SUPPLIES,0,0,5000
GRANTS,0V27,Urban Areas Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0421,MACHINERY AND EQUIPMENT,0,0,246000
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0005,SALARIES AND WAGES - ON PAYROLL,140838,140838,147251
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0006,SALARY PROVISION,0,0,497874
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0020,OVERTIME,0,0,3503000
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0044,FRINGE BENEFITS,63639,63639,68875
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0140,PROFESSIONAL AND TECHNICAL SERVICES,14495523,14495523,8157000
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0181,MOBILE COMMUNICATION SERVICES,0,0,4000
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0340,MATERIAL AND SUPPLIES,0,0,34000
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0421,MACHINERY AND EQUIPMENT,0,0,3863000
GRANTS,0V35,Securing the Cities,59,Chicago Fire Department,2823,Securing the City,0801,INDIRECT COSTS,0,0,325000
GRANTS,0V61,Urban Area Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0020,OVERTIME,0,0,2521000
GRANTS,0V61,Urban Area Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,5980000,5980000,1523000
GRANTS,0V61,Urban Area Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0162,REPAIR/MAINT EQUIPMENT,0,0,402000
GRANTS,0V61,Urban Area Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,25000
GRANTS,0V61,Urban Area Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0340,MATERIAL AND SUPPLIES,0,0,15000
GRANTS,0V61,Urban Area Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0421,MACHINERY AND EQUIPMENT,0,0,1208000
GRANTS,0V64,Port Security,59,Chicago Fire Department,2824,Port Security,0140,PROFESSIONAL AND TECHNICAL SERVICES,194000,194000,187000
GRANTS,0V82,Port Security,59,Chicago Fire Department,2824,Port Security,0140,PROFESSIONAL AND TECHNICAL SERVICES,65000,65000,65000
GRANTS,0W59,Urban Areas Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,6803000
GRANTS,0W96,Urban Areas Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,6006000,6006000,6006000
GRANTS,0W97,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0005,SALARIES AND WAGES - ON PAYROLL,908028,908028,0
GRANTS,0W97,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0006,SALARY PROVISION,0,0,1341000
GRANTS,0W97,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0015,SCHEDULE SALARY ADJUSTMENTS,1443,1443,0
GRANTS,0W97,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0044,FRINGE BENEFITS,430858,430858,0
GRANTS,0W97,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0140,PROFESSIONAL AND TECHNICAL SERVICES,1701671,1701671,1701000
GRANTS,0Y76,Preparedness and Response,59,Chicago Fire Department,281H,Preparedness and Response,0140,PROFESSIONAL AND TECHNICAL SERVICES,125000,125000,0
GRANTS,0Z87,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0140,PROFESSIONAL AND TECHNICAL SERVICES,2838000,2838000,0
GRANTS,0Z88,Port Security,59,Chicago Fire Department,2824,Port Security,0020,OVERTIME,0,0,111000
GRANTS,0Z88,Port Security,59,Chicago Fire Department,2824,Port Security,0140,PROFESSIONAL AND TECHNICAL SERVICES,751000,751000,0
GRANTS,0Z88,Port Security,59,Chicago Fire Department,2824,Port Security,0421,MACHINERY AND EQUIPMENT,0,0,587000
GRANTS,0Z89,Port Security,59,Chicago Fire Department,2824,Port Security,0020,OVERTIME,0,0,37000
GRANTS,0Z89,Port Security,59,Chicago Fire Department,2824,Port Security,0140,PROFESSIONAL AND TECHNICAL SERVICES,251000,251000,0
GRANTS,0Z89,Port Security,59,Chicago Fire Department,2824,Port Security,0421,MACHINERY AND EQUIPMENT,0,0,196000
GRANTS,0Z91,Port Security,59,Chicago Fire Department,2824,Port Security,0140,PROFESSIONAL AND TECHNICAL SERVICES,1106000,1106000,558000
GRANTS,0Z91,Port Security,59,Chicago Fire Department,2824,Port Security,0421,MACHINERY AND EQUIPMENT,0,0,548000
GRANTS,0Z92,Assistance to Firefighters,59,Chicago Fire Department,2812,Assistance to Firefighters,0140,PROFESSIONAL AND TECHNICAL SERVICES,236000,236000,12000
GRANTS,0Z93,Assistance to Firefighters,59,Chicago Fire Department,2812,Assistance to Firefighters,0140,PROFESSIONAL AND TECHNICAL SERVICES,37000,37000,2000
GRANTS,G022,Port Security (CFD),59,Chicago Fire Department,2824,Port Security,0140,PROFESSIONAL AND TECHNICAL SERVICES,765000,765000,957000
GRANTS,G031,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0005,SALARIES AND WAGES - ON PAYROLL,0,0,931839
GRANTS,G031,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,2439
GRANTS,G031,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0044,FRINGE BENEFITS,0,0,464711
GRANTS,G031,Fire Academy Training and Improvement,59,Chicago Fire Department,2810,Fire Academy Training and Improvement,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,1801011
GRANTS,G048,Assistance to Firefighters,59,Chicago Fire Department,2812,Assistance to Firefighters,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,750000
GRANTS,G049,Assistance to Firefighters,59,Chicago Fire Department,2812,Assistance to Firefighters,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,250000
GRANTS,G092,Urban Areas Security Initiative,59,Chicago Fire Department,2825,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,7000000
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0003,SCHEDULED WAGE ADJUSTMENTS,19574,19574,0
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0005,SALARIES AND WAGES - ON PAYROLL,500918,500918,581034
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0015,SCHEDULE SALARY ADJUSTMENTS,3662,3662,14763
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0044,FRINGE BENEFITS,228761,228761,272007
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0138,IT MAINTENANCE,17259,17259,17259
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0140,PROFESSIONAL AND TECHNICAL SERVICES,25978,25978,25978
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,0446,PURCHASE - DATA HARDWARE,155323,155323,140434
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,9046,OPERATIONS AND MAINTENANCE RESERVE,5371000,5371000,5271000
GRANTS,0P20,Illinois Department of Commerce and Economic Opportunity,70,Department of Business Affairs and Consumer Protection,2815,Cable Local Origination,9470,REIMBURSEMENT - BACP,534525,534525,534525
GRANTS,0W42,Chicago Small Business Resiliency,70,Department of Business Affairs and Consumer Protection,2820,Chicago Small Business Resiliency,0140,PROFESSIONAL AND TECHNICAL SERVICES,5000000,5000000,0
GRANTS,0W65,Tobacco Enforcement Grant,70,Department of Business Affairs and Consumer Protection,2801,Tobacco Enforcement Grant,0006,SALARY PROVISION,333000,333000,333000
GRANTS,0Z42,Tobacco Enforcement Grant,70,Department of Business Affairs and Consumer Protection,2801,Tobacco Enforcement Grant,0006,SALARY PROVISION,333000,333000,0
GRANTS,G002,Tobacco Enforcement Grant,70,Department of Business Affairs and Consumer Protection,2801,Tobacco Enforcement Grant,0006,SALARY PROVISION,0,0,333000
GRANTS,0G01,CDOT - Private Grants,84,Chicago Department of Transportation,2901,CDOT - Private Grants,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,1000000
GRANTS,0L98,IDOT Transportation Funds,84,Chicago Department of Transportation,280E,IDOT Transportation Funds,0140,PROFESSIONAL AND TECHNICAL SERVICES,43991000,43991000,28080000
GRANTS,0L98,IDOT Transportation Funds,84,Chicago Department of Transportation,280E,IDOT Transportation Funds,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,150635000
GRANTS,0L99,National Priority Safety,84,Chicago Department of Transportation,280G,National Priority Safety Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,1033000,1033000,1787000
GRANTS,0W00,Chicago Metropolitan Agency for Planning (CMAP) Local Assistance Program,84,Chicago Department of Transportation,2968,Chicago Metropolitan Agency for Planning (CMAP) Local Assistance Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,100000,100000,250000
GRANTS,0W01,Chicago Transit Authority Infrastructure Improvement,84,Chicago Department of Transportation,2996,Chicago Transit Authority Infrastructure Improvement,0140,PROFESSIONAL AND TECHNICAL SERVICES,1685000,1685000,0
GRANTS,0W01,Chicago Transit Authority Infrastructure Improvement,84,Chicago Department of Transportation,2996,Chicago Transit Authority Infrastructure Improvement,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,1685000
GRANTS,0W02,Congestion Mitigation Air Quality (CMAQ),84,Chicago Department of Transportation,2805,Congestion Mitigation Air Quality (CMAQ),0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,12340000
GRANTS,0W02,Congestion Mitigation Air Quality (CMAQ),84,Chicago Department of Transportation,2805,Congestion Mitigation Air Quality (CMAQ),0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,10811000,10811000,16623000
GRANTS,0W03,Cook County Highway Program,84,Chicago Department of Transportation,2873,Cook County Highway Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,990000
GRANTS,0W03,Cook County Highway Program,84,Chicago Department of Transportation,2873,Cook County Highway Program,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,26000000,26000000,25010000
GRANTS,0W04,Cubs Fund for Neighborhood Improvements,84,Chicago Department of Transportation,2995,Cubs Fund for Neighborhood Improvements,0140,PROFESSIONAL AND TECHNICAL SERVICES,250000,250000,0
GRANTS,0W04,Cubs Fund for Neighborhood Improvements,84,Chicago Department of Transportation,2995,Cubs Fund for Neighborhood Improvements,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,250000
GRANTS,0W05,High Priority Project Program,84,Chicago Department of Transportation,2869,High Priority Project Program,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,920000,920000,920000
GRANTS,0W06,Highway Safety Improvement Program,84,Chicago Department of Transportation,2925,Highway Safety Improvement Program,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,2633000
GRANTS,0W11,Illinois Transportation Enhancement Program,84,Chicago Department of Transportation,2993,Illinois Transportation Enhancement Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,2000000,2000000,2000000
GRANTS,0W12,Illinois Special Bridge Program (ISPB) / Major Bridge,84,Chicago Department of Transportation,2906,Illinois Special Bridge Program (ISPB) / Major Bridge,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,12260000,12260000,12260000
GRANTS,0W15,State Planning and Research,84,Chicago Department of Transportation,2981,State Planning and Research,0140,PROFESSIONAL AND TECHNICAL SERVICES,1720000,1720000,4220000
GRANTS,0W16,Surface Transportation Program (STP),84,Chicago Department of Transportation,2820,Surface Transportation Program (STP),0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,6720000
GRANTS,0W16,Surface Transportation Program (STP),84,Chicago Department of Transportation,2820,Surface Transportation Program (STP),0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,69089000,69089000,153199000
GRANTS,0W18,Transportation Alternative,84,Chicago Department of Transportation,2994,Transportation Alternatives Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,23800000,23800000,0
GRANTS,0W18,Transportation Alternative,84,Chicago Department of Transportation,2994,Transportation Alternatives Program,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,23800000
GRANTS,0W20,Transportation Planning,84,Chicago Department of Transportation,280P,Transportation Planning,0140,PROFESSIONAL AND TECHNICAL SERVICES,359000,359000,1234000
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Unified Work Program,0003,SCHEDULED WAGE ADJUSTMENTS,9035,9035,0
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Unified Work Program,0005,SALARIES AND WAGES - ON PAYROLL,233696,233696,240645
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Unified Work Program,0006,SALARY PROVISION,0,0,354705
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Unified Work Program,0015,SCHEDULE SALARY ADJUSTMENTS,3018,3018,1403
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Unified Work Program,0044,FRINGE BENEFITS,105597,105597,112657
GRANTS,0W21,Uniform Work Program,84,Chicago Department of Transportation,280H,Unified Work Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,581654,581654,1316590
GRANTS,0W23,Illinois Competitive Freight Program,84,Chicago Department of Transportation,280L,Illinois Competitive Freight Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,3200000,3200000,8000000
GRANTS,0W24,Department of Commerce and Economic Opportunity,84,Chicago Department of Transportation,280M,Department of Commerce and Economic Opportunity,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,8000000
GRANTS,0W27,City Colleges Infrastructure Improvements,84,Chicago Department of Transportation,290A,City Colleges Infrastructure Improvements,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,270000,270000,270000
GRANTS,0W28,MWRD Infrastructure Improvements,84,Chicago Department of Transportation,290B,MWRD Infrastructure Improvements,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1500000,1500000,2500000
GRANTS,0W32,Rebuild Illinois,84,Chicago Department of Transportation,280Q,Rebuild Illinois,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,25000000
GRANTS,0W32,Rebuild Illinois,84,Chicago Department of Transportation,280Q,Rebuild Illinois,0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,29609000,29609000,93436000
GRANTS,G083,Diesel Emissions Reduction Act (DERA),84,Chicago Department of Transportation,280R,Diesel Emissions Reduction Act,0450,VEHICLES,0,0,600000
GRANTS,G084,Federal Lands Access Program (FLAP) (FHWA),84,Chicago Department of Transportation,280S,Federal Lands Access Program (FLAP) (FHWA),0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,1000000
GRANTS,G085,Federal Lands Access Program (FLAP) (NPS),84,Chicago Department of Transportation,280T,Federal Lands Access Program (FLAP) (NPS),0540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,0,0,200000
GRANTS,G086,RTA Community Planning Program,84,Chicago Department of Transportation,280U,RTA Community Planning Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,150000
GRANTS,024C,CARES Act Airport Grants (MDW),85,Chicago Department of Aviation,280A,Cares Act Airport Grants (MDW),0140,PROFESSIONAL AND TECHNICAL SERVICES,82302000,82302000,82302000
GRANTS,025C,CARES Act Airport Grants (ORD),85,Chicago Department of Aviation,280B,Cares Act Airport Grants (ORD),0140,PROFESSIONAL AND TECHNICAL SERVICES,294442000,294442000,294442000
GRANTS,0623,Airport Improvement Program-And Tea-21,85,Chicago Department of Aviation,2805,Midway - Airport Improvement Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,33630000,33630000,277000
GRANTS,0623,Airport Improvement Program-And Tea-21,85,Chicago Department of Aviation,2807,Midway TSA,0140,PROFESSIONAL AND TECHNICAL SERVICES,5526000,5526000,5526000
GRANTS,0623,Airport Improvement Program-And Tea-21,85,Chicago Department of Aviation,2824,Midway - AIP - Noise Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,19000000,19000000,16500000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2800,O'Hare Airport - FAA (MOA) - Phase II,0140,PROFESSIONAL AND TECHNICAL SERVICES,7600000,7600000,0
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2810,O'Hare - Airport Improvement Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,70218000,70218000,35900000
GRANTS,0624,O'Hare Airport,85,Chicago Department of Aviation,2811,O'Hare - Transportation Security Administration,0140,PROFESSIONAL AND TECHNICAL SERVICES,51306000,51306000,91706000
