fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0100,CORPORATE FUND,41,HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,340,MATERIAL AND SUPPLIES,36588
LOCAL,0100,CORPORATE FUND,41,HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,857692
LOCAL,0100,CORPORATE FUND,41,HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,350,STATIONERY AND OFFICE SUPPLIES,33000
LOCAL,0100,CORPORATE FUND,41,HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,3010
LOCAL,0100,CORPORATE FUND,41,HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,446,PURCHASE - DATA HARDWARE,1640
LOCAL,0100,CORPORATE FUND,41,HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,9254,VIOLENCE REDUCTION PROGRAM,8000000
LOCAL,0100,CORPORATE FUND,41,HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,9438,REIMBURSEMENT - DAIS,50000
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,5,SALARIES AND WAGES - ON PAYROLL,1012633
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,15,SCHEDULE SALARY ADJUSTMENTS,2691
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,130,POSTAGE,3000
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,35767
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,143,COURT REPORTING,5000
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,159,LEASE/PURCHASE EQUIPMENT,4994
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,166,DUES  SUBSC & MEM,14194
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,169,TECHNICAL MEETING COSTS,1500
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,190,TELEPHONE - CENTREX BILLINGS,1926
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,197,TELEPHONE - MAINTENANCE,345
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,245,REIMBURSEMENT TO TRAVELERS,4418
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,270,LOCAL TRANSPORTATION,800
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,350,STATIONERY AND OFFICE SUPPLIES,2500
LOCAL,0100,CORPORATE FUND,45,HUMAN RELATIONS,2005,HUMAN RELATIONS,424,FURNITURE AND FURNISHINGS,1500
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,5,SALARIES AND WAGES - ON PAYROLL,1238210
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,15,SCHEDULE SALARY ADJUSTMENTS,2662
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,39,STUDENT AS TRAINEES,7525
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,130,POSTAGE,1200
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,135,DELEGATE AGENCIES,400000
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,140,PROFESSIONAL AND TECHNICAL SERVICES,105494
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,152,ADVERTISING,25000
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,155,RENTAL OF PROPERTY,13250
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,157,RENTAL EQUIPMENT AND SERVICES,14796
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,159,LEASE/PURCHASE EQUIPMENT,16572
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,162,REPAIR/MAINT EQUIPMENT,775
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,169,TECHNICAL MEETING COSTS,3580
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,181,MOBILE COMMUNICATION SERVICES,1872
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,190,TELEPHONE - CENTREX BILLINGS,5889
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,197,TELEPHONE - MAINTENANCE,775
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,245,REIMBURSEMENT TO TRAVELERS,2234
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,270,LOCAL TRANSPORTATION,10874
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,312,SOFTWARE PURCHASES,3000
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,340,MATERIAL AND SUPPLIES,8199
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,350,STATIONERY AND OFFICE SUPPLIES,7387
LOCAL,0100,CORPORATE FUND,48,MOPD,2005,MOPD,9438,REIMBURSEMENT - DAIS,46000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,5,SALARIES AND WAGES - ON PAYROLL,8802466
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,42340
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,125,OFFICE AND BUILDING SERVICES,18490
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,130,POSTAGE,13000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,135,DELEGATE AGENCIES,1350000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,138,IT MAINTENANCE,25000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,490000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,149,SOFTWARE MAINTENANCE AND LICENSING,8200
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,152,ADVERTISING,2180
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,159,LEASE/PURCHASE EQUIPMENT,30000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,166,DUES  SUBSC & MEM,14824
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,169,TECHNICAL MEETING COSTS,40000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,181,MOBILE COMMUNICATION SERVICES,34698
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,190,TELEPHONE - CENTREX BILLINGS,37000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,196,DATA CIRCUITS,46220
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,197,TELEPHONE - MAINTENANCE,4300
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,229,TRANSPORTATION AND EXPENSE ALLOWANCE,500
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,245,REIMBURSEMENT TO TRAVELERS,5000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,270,LOCAL TRANSPORTATION,300
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,340,MATERIAL AND SUPPLIES,14500
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,350,STATIONERY AND OFFICE SUPPLIES,11399
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9143,WORKFORCE SERVICES  TARGET POPULATION,1796000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9204,YOUTH MENTORING PROGRAMS,7414700
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9241,CRIMINAL JUSTICE INITIATIVES,1000000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9253,EARLY CHILDHOOD EDUCATION PROGRAM,15075000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9254,VIOLENCE REDUCTION PROGRAM,6594025
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9255,HOMELESS SERVICES FOR YOUTH,1540979
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9259,SUMMER PROGRAMS,20215635
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9260,AFTER SCHOOL PROGRAMS,15917176
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9261,CHILDREN'S ADVOCACY CENTER,1050000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9262,EITC,850000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9263,HOMELESS SERVICES,8643069
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9291,LEGAL PROTECTION FUND,1550000
LOCAL,0100,CORPORATE FUND,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9438,REIMBURSEMENT - DAIS,154105
LOCAL,0B39,HUMAN CAPITAL INNOVATION,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9204,YOUTH MENTORING PROGRAMS,1551000
LOCAL,0B39,HUMAN CAPITAL INNOVATION,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9254,VIOLENCE REDUCTION PROGRAM,340000
LOCAL,0B39,HUMAN CAPITAL INNOVATION,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9260,AFTER SCHOOL PROGRAMS,283000
LOCAL,0B40,HOUSESHARE SURCHARGE - HOMELESS SERVICES,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,9263,HOMELESS SERVICES,5138000
LOCAL,0B43,HOUSESHARE SURCHARGE - DOMESTIC VIOLENCE,50,DFSS,2005,FAMILY AND SUPPORT SERVICES,135,DELEGATE AGENCIES,3155000
LOCAL,0100,CORPORATE FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,5,SALARIES AND WAGES - ON PAYROLL,18198019
LOCAL,0100,CORPORATE FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,11,CONTRACT WAGE - SALARY,5752
LOCAL,0100,CORPORATE FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,12,CONTRACT WAGE - PREVAILING RATE,2401
LOCAL,0100,CORPORATE FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,15,SCHEDULE SALARY ADJUSTMENTS,108773
LOCAL,0100,CORPORATE FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,140,PROFESSIONAL AND TECHNICAL SERVICES,100000
LOCAL,0100,CORPORATE FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,181,MOBILE COMMUNICATION SERVICES,20000
LOCAL,0100,CORPORATE FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,350,STATIONERY AND OFFICE SUPPLIES,100000
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,5,SALARIES AND WAGES - ON PAYROLL,11874840
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,12,CONTRACT WAGE - PREVAILING RATE,141629
LOCAL,0353,EMERGENCY COMMUNICATION FUND,51,PUBLIC SAFETY ADMINISTRATION,2005,Public Safety Administration,15,SCHEDULE SALARY ADJUSTMENTS,8633
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,8110883
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,52575
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,20,OVERTIME,20000
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,39,STUDENT AS TRAINEES,20000
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,50,STIPENDS,77600
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,130,POSTAGE,27000
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,135,DELEGATE AGENCIES,741223
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,138,IT MAINTENANCE,19000
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,1483547
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,141,APPRAISALS,80000
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,143,COURT REPORTING,68195
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,149,SOFTWARE MAINTENANCE AND LICENSING,58228
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,150,OUTSIDE GRAPHIC SERVICES,930
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,152,ADVERTISING,36195
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,159,LEASE/PURCHASE EQUIPMENT,41107
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,166,DUES  SUBSC & MEM,6652
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,169,TECHNICAL MEETING COSTS,25666
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,179,MESSENGER SERVICES,1000
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,181,MOBILE COMMUNICATION SERVICES,5800
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,190,TELEPHONE - CENTREX BILLINGS,14100
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,197,TELEPHONE - MAINTENANCE,860
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,229,TRANSPORTATION AND EXPENSE ALLOWANCE,1189
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,245,REIMBURSEMENT TO TRAVELERS,5383
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,340,MATERIAL AND SUPPLIES,9971
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,348,BOOKS AND RELATED MATERIAL,2205
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,350,STATIONERY AND OFFICE SUPPLIES,10500
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,446,PURCHASE - DATA HARDWARE,17510
LOCAL,0100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9438,REIMBURSEMENT - DAIS,30000
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,4020354
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,29908
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,138,IT MAINTENANCE,120000
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,139,IT DEVELOPMENT,440000
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,1410000
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,166,DUES  SUBSC & MEM,4275
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,169,TECHNICAL MEETING COSTS,13800
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,446,PURCHASE - DATA HARDWARE,24300
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9454,REIMBURSEMENT - DPD,125000
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,607815
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,3264
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,130,POSTAGE,2500
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,139,IT DEVELOPMENT,40000
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,727350
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,169,TECHNICAL MEETING COSTS,2000
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,446,PURCHASE - DATA HARDWARE,1000
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9266,NEIGHBORHOOD OPPORTUNITY,40892391
LOCAL,0B41,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9438,REIMBURSEMENT - DAIS,9000
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,5,SALARIES AND WAGES - ON PAYROLL,179568
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,50,STIPENDS,111000
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,140,PROFESSIONAL AND TECHNICAL SERVICES,718000
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,143,COURT REPORTING,85000
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,157,RENTAL EQUIPMENT AND SERVICES,2400
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,165,GRAPHIC DESIGN SERV,1500
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,166,DUES  SUBSC & MEM,500
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,169,TECHNICAL MEETING COSTS,600
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,181,MOBILE COMMUNICATION SERVICES,617
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,245,REIMBURSEMENT TO TRAVELERS,1200
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,270,LOCAL TRANSPORTATION,300
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,348,BOOKS AND RELATED MATERIAL,100
LOCAL,0100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,350,STATIONERY AND OFFICE SUPPLIES,1125
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,1214626152
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,8,PAYMENT RETROACTIVE SALARIES,31898508
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,11,CONTRACT WAGE - SALARY,937758
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,15,SCHEDULE SALARY ADJUSTMENTS,10810147
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,20,OVERTIME,91360002
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,3950000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,22,DUTY AVAILABILITY,38767800
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,24,COMPENSATORY TIME PAYMENT,16435725
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,27,SUPERVISORS QUARTERLY PAYMENT,9300000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,32,REIMBURSABLE OVERTIME,12700000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,60,SPECIALTY PAY,14250000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,70,TUITION REIMBURSEMENT,7250000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,88,FURLOUGH / COMP TIME BUY-BACK,14305886
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,91,UNIFORM ALLOWANCE,21701525
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,125,OFFICE AND BUILDING SERVICES,300
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,130,POSTAGE,195000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,138,IT MAINTENANCE,1756000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,140,PROFESSIONAL AND TECHNICAL SERVICES,4871673
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,149,SOFTWARE MAINTENANCE AND LICENSING,11063987
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,152,ADVERTISING,2400
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,154,RENTAL-DATA HARDWARE EQ,760357
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,157,RENTAL EQUIPMENT AND SERVICES,6111307
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,161,MAINT FACILITIES,170000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,162,REPAIR/MAINT EQUIPMENT,358804
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,166,DUES  SUBSC & MEM,68744
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,169,TECHNICAL MEETING COSTS,313663
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,178,FREIGHT AND EXPRESS CHARGES,24000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,181,MOBILE COMMUNICATION SERVICES,3504507
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,185,WASTE DISPOSAL SERVICES,38250
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,189,TELEPHONE - NON-CENTREX BILLINGS,455355
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,190,TELEPHONE - CENTREX BILLINGS,595000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,196,DATA CIRCUITS,750000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,197,TELEPHONE - MAINTENANCE,20000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,245,REIMBURSEMENT TO TRAVELERS,121499
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,270,LOCAL TRANSPORTATION,1200
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,313,CLEANING AND SANITATION SUPPLIES,381
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,319,CLOTHING,27175
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,320,GASOLINE,40000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,330,FOOD,252130
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,338,LICENSE STICKER TAG AND PLATES,750
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,340,MATERIAL AND SUPPLIES,4223016
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,9966
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,345,APPARATUS AND INSTRUMENTS,19311
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,348,BOOKS AND RELATED MATERIAL,18371
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,350,STATIONERY AND OFFICE SUPPLIES,429390
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,360,REPAIR PARTS AND MATERIAL,539968
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,430,LIVESTOCK,36600
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,931,TORT/NON-TORT JUDGMENT,82558000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,19000000
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9067,PHYSICAL EXAMS,1449375
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9295,CONSENT DECREE,7588197
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9481,REIMBURSEMENT - DSS,250000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,6777777
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,8,PAYMENT RETROACTIVE SALARIES,160202
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,15,SCHEDULE SALARY ADJUSTMENTS,8930
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,20,OVERTIME,852479
