fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,250000,250000,250000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,220000,220000,175000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,340,MATERIAL AND SUPPLIES,315000,315000,306000
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,1758985,1758985,1735165
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,0,0,38388
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,0,0,8772
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,541716,541716,349599
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,2670233,2670233,2406143
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,0,0,37485
LOCAL,0346,LIBRARY FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,0,0,15000
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,15000,15000,15000
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,531762,531762,526788
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,228230,228230,258598
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,910805,910805,1002629
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,10000,10000,0
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,4821558,4821558,4896276
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,1191528,1191528,1208879
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,14972,14972,10270
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,1935,1935,0
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,20,OVERTIME,100000,100000,100000
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,214000,214000,214000
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,148,TESTING AND INSPECTING,5890,5890,5890
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,6580,6580,6580
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,30550,30550,30550
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,315000,315000,315000
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,319,CLOTHING,600,600,600
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,338,"LICENSE STICKER,TAG AND PLATES",1000,1000,1000
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,342,"DRUGS, MEDICINE AND CHEMICAL MATERIALS",158,158,158
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,350,STATIONERY AND OFFICE SUPPLIES,846,846,846
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,507795,507795,507795
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,440,MACHINERY AND EQUIPMENT,30690,30690,30690
LOCAL,0610,MIDWAY AIRPORT FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,450,VEHICLES,380000,380000,380000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,30000,30000,30000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,495040,495040,515040
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,1914342,1914342,1935840
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,706426,706426,608567
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,6510284,6510284,6902417
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,203000,203000,40000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,19760161,19760161,19669369
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,5263844,5263844,5353469
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,11,CONTRACT WAGE - SALARY,0,0,856
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,74796,74796,52430
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,3165,3165,1104
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,20,OVERTIME,340000,340000,340000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,765000,765000,765000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,148,TESTING AND INSPECTING,9670,9670,9670
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,6580,6580,6580
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,60912,60912,60912
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,176,MAINTENANCE AND OPERATION - VEHICLES,1320000,1320000,1320000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,319,CLOTHING,3000,3000,3000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,338,"LICENSE STICKER,TAG AND PLATES",10000,10000,10000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,342,"DRUGS, MEDICINE AND CHEMICAL MATERIALS",158,158,158
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,350,STATIONERY AND OFFICE SUPPLIES,1034,1034,1034
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,2669850,2669850,2669850
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,440,MACHINERY AND EQUIPMENT,48000,48000,38000
LOCAL,0740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,450,VEHICLES,8000000,8000000,8000000
GRANTS,0079,DGS PROGRAMS,38,FLEET AND FACILITY MGMT,2833,NPV SENIOR WELLNESS CENTER,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1000000,1000000,1000000
GRANTS,0079,DGS PROGRAMS,38,FLEET AND FACILITY MGMT,2843,LIGHTING RETROFITS,140,PROFESSIONAL AND TECHNICAL SERVICES,287000,287000,300000
GRANTS,0929,COM ED SETTLEMENT FUND II,38,FLEET AND FACILITY MGMT,2838,COMED ENVIRONMENTAL FUND,5,SALARIES AND WAGES - ON PAYROLL,497246,497246,0
GRANTS,0929,COM ED SETTLEMENT FUND II,38,FLEET AND FACILITY MGMT,2838,COMED ENVIRONMENTAL FUND,11,CONTRACT WAGE - SALARY,0,0,0
GRANTS,0929,COM ED SETTLEMENT FUND II,38,FLEET AND FACILITY MGMT,2838,COMED ENVIRONMENTAL FUND,15,SCHEDULE SALARY ADJUSTMENTS,3402,3402,0
GRANTS,0929,COM ED SETTLEMENT FUND II,38,FLEET AND FACILITY MGMT,2838,COMED ENVIRONMENTAL FUND,44,FRINGE BENEFITS,190125,190125,0
GRANTS,0929,COM ED SETTLEMENT FUND II,38,FLEET AND FACILITY MGMT,2838,COMED ENVIRONMENTAL FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,230000,230000,180000
GRANTS,0N54,HEAD START,38,FLEET AND FACILITY MGMT,2846,HEAD START,5,SALARIES AND WAGES - ON PAYROLL,0,0,149908
GRANTS,0N54,HEAD START,38,FLEET AND FACILITY MGMT,2846,HEAD START,11,CONTRACT WAGE - SALARY,0,0,484
GRANTS,0N54,HEAD START,38,FLEET AND FACILITY MGMT,2846,HEAD START,44,FRINGE BENEFITS,0,0,57328
GRANTS,0N56,SENIOR COMPANION PROJECT - ACTION,38,FLEET AND FACILITY MGMT,2847,SENIOR COMPANION PJT - ACTION,5,SALARIES AND WAGES - ON PAYROLL,0,0,45760
GRANTS,0N56,SENIOR COMPANION PROJECT - ACTION,38,FLEET AND FACILITY MGMT,2847,SENIOR COMPANION PJT - ACTION,11,CONTRACT WAGE - SALARY,0,0,241
GRANTS,0N56,SENIOR COMPANION PROJECT - ACTION,38,FLEET AND FACILITY MGMT,2847,SENIOR COMPANION PJT - ACTION,44,FRINGE BENEFITS,0,0,17586
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,38,FLEET AND FACILITY MGMT,2836,STREETERVILLE THORIUM MORATORM,140,PROFESSIONAL AND TECHNICAL SERVICES,1434710,1434710,1359951
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,38,FLEET AND FACILITY MGMT,2836,STREETERVILLE THORIUM MORATORM,340,MATERIAL AND SUPPLIES,217250,217250,212304
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,38,FLEET AND FACILITY MGMT,2836,STREETERVILLE THORIUM MORATORM,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,890040,890040,869745
GRANTS,0P29,DEPT. OF ENVIRONMENT STATE GRANTS,38,FLEET AND FACILITY MGMT,2842,ENERGY EFFICIENCY AGGREGATION,140,PROFESSIONAL AND TECHNICAL SERVICES,30000,30000,600000
GRANTS,0P83,FLEET AND FACILITY MANGEMENT,38,FLEET AND FACILITY MGMT,2814,LED LIGHTING,140,PROFESSIONAL AND TECHNICAL SERVICES,16000,16000,320000
CDBG,0J41,CDBG,38,FLEET AND FACILITY MGMT,2505,ENVIRONMENTAL REVIEW,5,SALARIES AND WAGES - ON PAYROLL,97655,97655,101594
CDBG,0J41,CDBG,38,FLEET AND FACILITY MGMT,2505,ENVIRONMENTAL REVIEW,11,CONTRACT WAGE - SALARY,0,0,524
CDBG,0J41,CDBG,38,FLEET AND FACILITY MGMT,2505,ENVIRONMENTAL REVIEW,44,FRINGE BENEFITS,36940,36940,38239
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,5,SALARIES AND WAGES - ON PAYROLL,6327636,6327636,6273624
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,15,SCHEDULE SALARY ADJUSTMENTS,4908,4908,0
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,20,OVERTIME,322715,322715,284389
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,55,EXTRA HIRE,1770660,1770660,7856357
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,130,POSTAGE,206016,206016,906256
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,138,IT MAINTENANCE,54189,54189,1550926
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,140,PROFESSIONAL AND TECHNICAL SERVICES,495348,495348,525358
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,143,COURT REPORTING,15992,15992,181650
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,145,LEGAL EXPENSES,588439,848439,1635075
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,149,SOFTWARE MAINTENANCE AND LICENSING,55468,55468,618343
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,150,PUBLICATN & REPRODT-OUT,229817,2817,869241
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,152,ADVERTISING,37502,4502,171400
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,154,RENTAL-DATA HARDWARE EQ,29150,29150,18000
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,155,RENTAL OF PROPERTY,500616,500616,985700
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,157,RENTAL EQUIPMENT AND SERVICES,72172,72172,201000
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,159,LEASE PURCHASE AGREEMNT,144093,144093,1215820
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,162,REPAIR/MAINT EQUIPMENT,106753,106753,89000
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,166,"DUES, SUBSC & MEM",2036,2036,5200
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,169,TECHNICAL MEETING COSTS,19511,19511,19511
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,172,INSURANCE PREMIUMS,1350,1350,1800
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,178,FREIGHT AND EXPRESS CHARGES,4307,4307,932607
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,181,MOBILE COMMUNICATION SERVICES,321647,321647,417000
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,190,TELEPHONE - NON-CENTREX BILLINGS,247189,247189,251000
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,3846,3846,22500
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,245,REIMBURSEMENT TO TRAVELERS,1058,1058,10000
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,270,LOCAL TRANSPORTATION,498,498,18000
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,340,MATERIAL AND SUPPLIES,297520,297520,475300
LOCAL,0100,CORPORATE FUND,39,BOARD OF ELECTION COMMISSIONER,2005,ELECTION AND ADMIN DIVISION,350,STATIONERY AND OFFICE SUPPLIES,15111,15111,20900
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,5,SALARIES AND WAGES - ON PAYROLL,11576396,11576396,14024646
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,11,CONTRACT WAGE - SALARY,0,0,32669
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,12,CONTRACT WAGE - PREVAILING RATE,5594,5594,0
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,15,SCHEDULE SALARY ADJUSTMENTS,68512,68512,79602
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,20,OVERTIME,47672,47672,42672
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,50,STIPENDS,5000,5000,43400
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,91,UNIFORM ALLOWANCE,10800,10800,12800
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,125,OFFICE AND BUILDING SERVICES,163500,163500,151925
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,130,POSTAGE,33000,33000,38080
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,135,DELEGATE AGENCIES,7875950,7875950,6115950
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,138,IT MAINTENANCE,0,0,42000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,140,PROFESSIONAL AND TECHNICAL SERVICES,1318688,1318688,1934325
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,147,SURVEYS,450000,450000,450000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,148,TESTING AND INSPECTING,1000,1000,18815
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,149,SOFTWARE MAINTENANCE AND LICENSING,20000,20000,90000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,150,PUBLICATN & REPRODT-OUT,46380,46380,37102
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,152,ADVERTISING,105108,105108,105500
GRANTS,0562,AIDS-CARE ACT,41,DEPARTMENT OF PUBLIC HEALTH,2806,RYAN WHITE HIV-FORMULA,44,FRINGE BENEFITS,0,0,0
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,157,RENTAL EQUIPMENT AND SERVICES,115100,115100,1260
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,159,LEASE PURCHASE AGREEMNT,0,0,176436
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,162,REPAIR/MAINT EQUIPMENT,88430,88430,8430
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,166,"DUES, SUBSC & MEM",54890,54890,94333
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,168,EDUCATION DEVELOPMENT,0,0,0
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,169,TECHNICAL MEETING COSTS,14676,14676,36526
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,179,MESSENGER SERVICES,20900,20900,13480
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,181,MOBILE COMMUNICATION SERVICES,156000,156000,165000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,185,WASTE DISPOSAL SERVICES,3780,3780,3005
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,186,PAGERS,1000,1000,600
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,189,TELEPHONE - NON-CENTREX BILLINGS,5200,5200,6500
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,190,TELEPHONE - NON-CENTREX BILLINGS,220000,220000,230000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,191,TELEPHONE - RELOCATIONS,500,500,500
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,196,DATA CIRCUITS,245000,245000,261000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,197,TELEPHONE - MAINTENANCE,66900,66900,62000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,229,TRANSPORTATION AND EXPENSE ALLOWANCE,19392,19392,19392
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,245,REIMBURSEMENT TO TRAVELERS,6200,6200,3500
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,270,LOCAL TRANSPORTATION,10155,10155,10000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,319,CLOTHING,3207,3207,3597
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,330,FOOD,800,800,800
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,338,"LICENSE STICKER,TAG AND PLATES",20525,20525,0
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,340,MATERIAL AND SUPPLIES,53187,53187,73213
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,342,"DRUGS, MEDICINE AND CHEMICAL MATERIALS",938468,938468,750000
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,343,X-RAY SUPPLIES,20000,20000,0
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,345,APPARATUS AND INSTRUMENTS,2000,2000,440
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,348,BOOKS AND RELATED MATERIAL,2950,2950,2465
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,350,STATIONERY AND OFFICE SUPPLIES,31928,31928,28275
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,7920,7920,7920
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,9018,A.I.D.S - OUTREACH,627500,627500,627500
LOCAL,0100,CORPORATE FUND,41,DEPARTMENT OF PUBLIC HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,9067,PHYSICAL EXAMS,6120,6120,0
