fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2560,Homeownership Counseling Services,0044,FRINGE BENEFITS,179474.00,179474.00,269867.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2560,Homeownership Counseling Services,0135,DELEGATE AGENCIES,728120.00,728120.00,1214531.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2560,Homeownership Counseling Services,0169,TECHNICAL MEETING COSTS,1995.00,1995.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2560,Homeownership Counseling Services,0801,INDIRECT COSTS,320103.00,320103.00,438150.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0005,SALARIES AND WAGES - ON PAYROLL,236246.00,236246.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0044,FRINGE BENEFITS,113738.00,113738.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0135,DELEGATE AGENCIES,2011065.00,2011065.00,2178000.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0140,PROFESSIONAL AND TECHNICAL SERVICES,115000.00,115000.00,115000.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2561,Small Accessible Repairs for Seniors,0801,INDIRECT COSTS,94305.00,94305.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2562,Neighborhood Lending,0005,SALARIES AND WAGES - ON PAYROLL,65906.00,65906.00,113699.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2562,Neighborhood Lending,0006,SALARY PROVISION,90682.00,90682.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2562,Neighborhood Lending,0015,SCHEDULE SALARY ADJUSTMENTS,903.00,903.00,3144.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2562,Neighborhood Lending,0044,FRINGE BENEFITS,31730.00,31730.00,87268.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2562,Neighborhood Lending,0135,DELEGATE AGENCIES,9669370.00,9669370.00,4720675.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2562,Neighborhood Lending,0140,PROFESSIONAL AND TECHNICAL SERVICES,42700.00,42700.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2562,Neighborhood Lending,0801,INDIRECT COSTS,49005.00,49005.00,65299.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0005,SALARIES AND WAGES - ON PAYROLL,1547566.00,1547566.00,1850020.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0015,SCHEDULE SALARY ADJUSTMENTS,8780.00,8780.00,8262.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0044,FRINGE BENEFITS,768198.00,768198.00,1264891.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0130,POSTAGE,1090.00,1090.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0138,IT MAINTENANCE,0,0,19000.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0140,PROFESSIONAL AND TECHNICAL SERVICES,190526.00,190526.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0149,SOFTWARE MAINTENANCE AND LICENSING,100000.00,100000.00,104000.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0155,RENTAL OF PROPERTY,146640.00,146640.00,146640.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0157,RENTAL EQUIPMENT AND SERVICES,570.00,570.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0159,LEASE/PURCHASE EQUIPMENT,3865.00,3865.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0169,TECHNICAL MEETING COSTS,25000.00,25000.00,26310.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0181,MOBILE COMMUNICATION SERVICES,7100.00,7100.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,18650.00,18650.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0270,LOCAL TRANSPORTATION,190.00,190.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0340,MATERIAL AND SUPPLIES,11312.00,11312.00,470.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0350,STATIONERY AND OFFICE SUPPLIES,6350.00,6350.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0446,PURCHASE - DATA HARDWARE,2500.00,2500.00,4400.00
CDBG,0J49,Community Development Block Grant Year XLIX,21,Department of Housing,2563,Construction and Compliance,0801,INDIRECT COSTS,1693061.00,1693061.00,2104378.00
CDBG,0J49,Community Development Block Grant Year XLIX,27,Department of Finance,2512,Accounting and Financial Reporting,0005,SALARIES AND WAGES - ON PAYROLL,433777.00,433777.00,431252.00
CDBG,0J49,Community Development Block Grant Year XLIX,27,Department of Finance,2512,Accounting and Financial Reporting,0044,FRINGE BENEFITS,208839.00,208839.00,294018.00
CDBG,0J49,Community Development Block Grant Year XLIX,27,Department of Finance,2512,Accounting and Financial Reporting,0140,PROFESSIONAL AND TECHNICAL SERVICES,71198.00,71198.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,27,Department of Finance,2512,Accounting and Financial Reporting,0142,ACCOUNTING AND AUDITING,158895.00,158895.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,27,Department of Finance,2512,Accounting and Financial Reporting,0149,SOFTWARE MAINTENANCE AND LICENSING,37500.00,37500.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,31,Department of Law,2515,Code Enforcement,0005,SALARIES AND WAGES - ON PAYROLL,2083788.00,2083788.00,2182111.00
CDBG,0J49,Community Development Block Grant Year XLIX,31,Department of Law,2515,Code Enforcement,0015,SCHEDULE SALARY ADJUSTMENTS,22925.00,22925.00,15108.00
CDBG,0J49,Community Development Block Grant Year XLIX,31,Department of Law,2515,Code Enforcement,0044,FRINGE BENEFITS,1020691.00,1020691.00,1502673.00
CDBG,0J49,Community Development Block Grant Year XLIX,38,Department of Assets  Information  and Services,2505,Environmental Review,0005,SALARIES AND WAGES - ON PAYROLL,208508.00,208508.00,212617.00
CDBG,0J49,Community Development Block Grant Year XLIX,38,Department of Assets  Information  and Services,2505,Environmental Review,0015,SCHEDULE SALARY ADJUSTMENTS,1557.00,1557.00,1647.00
CDBG,0J49,Community Development Block Grant Year XLIX,38,Department of Assets  Information  and Services,2505,Environmental Review,0044,FRINGE BENEFITS,100384.00,100384.00,143001.00
CDBG,0J49,Community Development Block Grant Year XLIX,38,Department of Assets  Information  and Services,2505,Environmental Review,0140,PROFESSIONAL AND TECHNICAL SERVICES,163000.00,163000.00,163000.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0005,SALARIES AND WAGES - ON PAYROLL,2403813.00,2403813.00,2350303.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0015,SCHEDULE SALARY ADJUSTMENTS,18450.00,18450.00,20265.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0044,FRINGE BENEFITS,1186914.00,1186914.00,1607010.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0801,INDIRECT COSTS,1234160.00,1234160.00,1234160.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2565,Violence Prevention Program,0135,DELEGATE AGENCIES,500000.00,500000.00,500000.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2597,HIV Prevention Program,0135,DELEGATE AGENCIES,355837.00,355837.00,355837.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0005,SALARIES AND WAGES - ON PAYROLL,4846326.00,4846326.00,4775363.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0015,SCHEDULE SALARY ADJUSTMENTS,8805.00,8805.00,11969.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0044,FRINGE BENEFITS,2387472.00,2387472.00,3285943.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0135,DELEGATE AGENCIES,272405.00,272405.00,272398.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0140,PROFESSIONAL AND TECHNICAL SERVICES,395792.00,395792.00,395792.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0149,SOFTWARE MAINTENANCE AND LICENSING,35000.00,35000.00,35000.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,96927.00,96927.00,96927.00
CDBG,0J49,Community Development Block Grant Year XLIX,41,Chicago Department of Public Health,2598,Mental Health Clinics,0801,INDIRECT COSTS,2526696.00,2526696.00,2526696.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0005,SALARIES AND WAGES - ON PAYROLL,299195.00,299195.00,304014.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0015,SCHEDULE SALARY ADJUSTMENTS,812.00,812.00,1463.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0044,FRINGE BENEFITS,144045.00,144045.00,204473.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0140,PROFESSIONAL AND TECHNICAL SERVICES,800.00,800.00,800.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0152,ADVERTISING,8242.00,8242.00,8242.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0153,PROMOTIONS,3200.00,3200.00,3200.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0159,LEASE/PURCHASE EQUIPMENT,1600.00,1600.00,1600.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0169,TECHNICAL MEETING COSTS,2000.00,2000.00,2000.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0801,INDIRECT COSTS,262404.00,262404.00,262404.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0005,SALARIES AND WAGES - ON PAYROLL,426199.00,426199.00,433901.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,1902.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0044,FRINGE BENEFITS,213882.00,213882.00,304704.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,9449.00,9449.00,8649.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0143,COURT REPORTING,4000.00,4000.00,4000.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0152,ADVERTISING,8800.00,8800.00,8800.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0153,PROMOTIONS,3200.00,3200.00,3200.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0159,LEASE/PURCHASE EQUIPMENT,1600.00,1600.00,1600.00
CDBG,0J49,Community Development Block Grant Year XLIX,45,Chicago Commission on Human Relations,2510,Fair Housing,0801,INDIRECT COSTS,406196.00,406196.00,396479.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2503,Administration,0005,SALARIES AND WAGES - ON PAYROLL,273733.00,273733.00,219478.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2503,Administration,0006,SALARY PROVISION,6422.00,6422.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2503,Administration,0015,SCHEDULE SALARY ADJUSTMENTS,1920.00,1920.00,3623.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2503,Administration,0044,FRINGE BENEFITS,120435.00,120435.00,153265.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2503,Administration,0138,IT MAINTENANCE,62177.00,62177.00,88321.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2503,Administration,0801,INDIRECT COSTS,206146.00,206146.00,206146.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0005,SALARIES AND WAGES - ON PAYROLL,530819.00,530819.00,423780.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,1950.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0039,STUDENT AS TRAINEES,4304.00,4304.00,4304.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0044,FRINGE BENEFITS,255559.00,255559.00,291607.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0140,PROFESSIONAL AND TECHNICAL SERVICES,6682.00,6682.00,158830.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0270,LOCAL TRANSPORTATION,336.00,336.00,340.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0340,MATERIAL AND SUPPLIES,1382.00,1382.00,1382.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0350,STATIONERY AND OFFICE SUPPLIES,3790.00,3790.00,3790.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0801,INDIRECT COSTS,443968.00,443968.00,443968.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2510,Independent Living for Disabled Persons,0135,DELEGATE AGENCIES,760000.00,760000.00,760000.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0005,SALARIES AND WAGES - ON PAYROLL,211257.00,211257.00,330902.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0015,SCHEDULE SALARY ADJUSTMENTS,1188.00,1188.00,0
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0044,FRINGE BENEFITS,109099.00,109099.00,222557.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0135,DELEGATE AGENCIES,1100000.00,1100000.00,1610275.00
CDBG,0J49,Community Development Block Grant Year XLIX,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,110032.00,110032.00,25000.00
