fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,280C,Youth Services,0135,DELEGATE AGENCIES,100000.00,100000.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,280E,Home Investment Partnership,0005,SALARIES AND WAGES - ON PAYROLL,64668.00,64668.00,203328.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,280E,Home Investment Partnership,0015,SCHEDULE SALARY ADJUSTMENTS,0.00,0.00,2779.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,280E,Home Investment Partnership,0044,FRINGE BENEFITS,0.00,0.00,121179.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,280E,Home Investment Partnership,0135,DELEGATE AGENCIES,43935332.00,43935332.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,280E,Home Investment Partnership,909A,RESERVE BALANCE,0.00,0.00,43647714.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2827,Services to Victims of Domestic Violence,0135,DELEGATE AGENCIES,652000.00,652000.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2827,Services to Victims of Domestic Violence,909A,RESERVE BALANCE,0.00,0.00,652000.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2836,Long Term Care Ombudsman Program - CMP,909A,RESERVE BALANCE,72000.00,72000.00,72000.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0005,SALARIES AND WAGES - ON PAYROLL,111302.00,111302.00,117988.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0044,FRINGE BENEFITS,76247.00,76247.00,74276.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0140,PROFESSIONAL AND TECHNICAL SERVICES,10721451.00,10721451.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,909A,RESERVE BALANCE,0.00,0.00,4126736.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0135,DELEGATE AGENCIES,2329000.00,2329000.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,909A,RESERVE BALANCE,0.00,0.00,2329000.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2981,Domestic Violence Hotline,0135,DELEGATE AGENCIES,12000.00,12000.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2981,Domestic Violence Hotline,909A,RESERVE BALANCE,0.00,0.00,12000.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2985,Homeless Shelter,0135,DELEGATE AGENCIES,1100000.00,1100000.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2985,Homeless Shelter,909A,RESERVE BALANCE,0.00,0.00,308000.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2987,Workforce Services,0135,DELEGATE AGENCIES,1132000.00,1132000.00,0.00
GRANTS,925C,COVID-19 Grant Fund,50,Department of Family and Support Services,2987,Workforce Services,909A,RESERVE BALANCE,0.00,0.00,554000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0005,SALARIES AND WAGES - ON PAYROLL,4862356.00,4862356.00,4908125.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0006,SALARY PROVISION,0.00,0.00,-59199.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0015,SCHEDULE SALARY ADJUSTMENTS,44402.00,44402.00,43495.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0044,FRINGE BENEFITS,3166002.00,3166002.00,2954391.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0125,OFFICE AND BUILDING SERVICES,-2662074.00,-2662074.00,33926.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0135,DELEGATE AGENCIES,4815161.00,4815161.00,3641109.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0140,PROFESSIONAL AND TECHNICAL SERVICES,40774.00,40774.00,40774.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0155,RENTAL OF PROPERTY,53570.00,53570.00,53570.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0159,LEASE/PURCHASE EQUIPMENT,20892.00,20892.00,20892.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0190,TELEPHONE - CENTREX BILLINGS,53570.00,53570.00,53570.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0340,MATERIAL AND SUPPLIES,10500.00,10500.00,10500.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0350,STATIONERY AND OFFICE SUPPLIES,3285.00,3285.00,3285.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,0801,INDIRECT COSTS,695562.00,695562.00,695562.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2805,Community Services Block Grant,909A,RESERVE BALANCE,0.00,0.00,2221000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,280F,Reducing Risk for Girls in the Juvenile Justice System,0140,PROFESSIONAL AND TECHNICAL SERVICES,371000.00,371000.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,280F,Reducing Risk for Girls in the Juvenile Justice System,909A,RESERVE BALANCE,0.00,0.00,316000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,280L,Emergency Food and Shelter Program,909A,RESERVE BALANCE,9361000.00,9361000.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,280M,Shelter Services Program,909A,RESERVE BALANCE,44996000.00,44996000.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,280Q,Social Services Block Grant,0135,DELEGATE AGENCIES,0.00,0.00,1300000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,280Q,Social Services Block Grant,909A,RESERVE BALANCE,1257000.00,1257000.00,1257000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,0005,SALARIES AND WAGES - ON PAYROLL,135362.00,135362.00,137992.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,0006,SALARY PROVISION,0.00,0.00,-5295.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,0044,FRINGE BENEFITS,87650.00,87650.00,85238.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,0135,DELEGATE AGENCIES,1066988.00,1066988.00,431065.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,909A,RESERVE BALANCE,0.00,0.00,641000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0005,SALARIES AND WAGES - ON PAYROLL,4509531.00,4509531.00,4692017.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0006,SALARY PROVISION,42121541.00,42121541.00,24515198.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0015,SCHEDULE SALARY ADJUSTMENTS,28425.00,28425.00,44462.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0044,FRINGE BENEFITS,2973503.00,2973503.00,2848600.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0135,DELEGATE AGENCIES,81627000.00,81627000.00,42127000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0140,PROFESSIONAL AND TECHNICAL SERVICES,26644000.00,26644000.00,17963723.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2860,Head Start and Early Head Start,909A,RESERVE BALANCE,0.00,0.00,52664000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0005,SALARIES AND WAGES - ON PAYROLL,99394.00,99394.00,102374.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0044,FRINGE BENEFITS,64360.00,64360.00,61013.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0140,PROFESSIONAL AND TECHNICAL SERVICES,529246.00,529246.00,211613.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2868,Senior Companion Project - Action,909A,RESERVE BALANCE,0.00,0.00,336000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2873,Title XX Donated Funds,0091,UNIFORM ALLOWANCE,1018000.00,1018000.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2873,Title XX Donated Funds,0140,PROFESSIONAL AND TECHNICAL SERVICES,-509000.00,-509000.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2896,CHA Family Supportive Services,0005,SALARIES AND WAGES - ON PAYROLL,346464.00,346464.00,360596.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2896,CHA Family Supportive Services,0015,SCHEDULE SALARY ADJUSTMENTS,3333.00,3333.00,3487.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2896,CHA Family Supportive Services,0044,FRINGE BENEFITS,224345.00,224345.00,214907.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2896,CHA Family Supportive Services,0135,DELEGATE AGENCIES,1390658.00,1390658.00,1385810.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2896,CHA Family Supportive Services,0801,INDIRECT COSTS,189200.00,189200.00,189200.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0005,SALARIES AND WAGES - ON PAYROLL,6934270.00,6934270.00,7350102.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0006,SALARY PROVISION,0.00,0.00,-1953.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0015,SCHEDULE SALARY ADJUSTMENTS,65880.00,65880.00,62846.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0044,FRINGE BENEFITS,4527407.00,4527407.00,4394423.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0135,DELEGATE AGENCIES,25101443.00,25101443.00,2994582.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,909A,RESERVE BALANCE,0.00,0.00,27868000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,0140,PROFESSIONAL AND TECHNICAL SERVICES,455000.00,455000.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,909A,RESERVE BALANCE,0.00,0.00,111000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2937,Medicare Improvements for Patients and Providers Act,0006,SALARY PROVISION,147000.00,147000.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2937,Medicare Improvements for Patients and Providers Act,0140,PROFESSIONAL AND TECHNICAL SERVICES,141000.00,141000.00,147000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2937,Medicare Improvements for Patients and Providers Act,909A,RESERVE BALANCE,0.00,0.00,141000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2943,Child Care Services,0005,SALARIES AND WAGES - ON PAYROLL,772072.00,772072.00,834721.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2943,Child Care Services,0006,SALARY PROVISION,0.00,0.00,-42186.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2943,Child Care Services,0015,SCHEDULE SALARY ADJUSTMENTS,2546.00,2546.00,1776.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2943,Child Care Services,0044,FRINGE BENEFITS,508867.00,508867.00,502786.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2943,Child Care Services,0135,DELEGATE AGENCIES,17348515.00,17348515.00,9702903.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2943,Child Care Services,909A,RESERVE BALANCE,0.00,0.00,10816000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0005,SALARIES AND WAGES - ON PAYROLL,444962.00,444962.00,473725.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0015,SCHEDULE SALARY ADJUSTMENTS,10108.00,10108.00,5893.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0044,FRINGE BENEFITS,288124.00,288124.00,282329.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0135,DELEGATE AGENCIES,10056906.00,10056906.00,5000000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0140,PROFESSIONAL AND TECHNICAL SERVICES,229687.00,229687.00,963640.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0270,LOCAL TRANSPORTATION,800.00,800.00,0.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,0340,MATERIAL AND SUPPLIES,7413.00,7413.00,7413.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2944,Emergency Solutions,909A,RESERVE BALANCE,0.00,0.00,3708000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2945,Senior Medicare Patrol,0140,PROFESSIONAL AND TECHNICAL SERVICES,62000.00,62000.00,36000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2945,Senior Medicare Patrol,909A,RESERVE BALANCE,0.00,0.00,36000.00
GRANTS,925F,Federal Grant Fund,50,Department of Family and Support Services,2966,Assistance for Victims of Human Trafficking,0135,DELEGATE AGENCIES,457000.00,457000.00,800000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,280P,Transit and Homelessness Support,0135,DELEGATE AGENCIES,2000000.00,2000000.00,2000000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,280P,Transit and Homelessness Support,909A,RESERVE BALANCE,0.00,0.00,2678000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,280Q,Social Services Block Grant,0135,DELEGATE AGENCIES,0.00,0.00,420000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,280Q,Social Services Block Grant,909A,RESERVE BALANCE,419000.00,419000.00,419000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,0991,MATCHING AND SUPPLEMENTAL GRANTS,490000.00,490000.00,490000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0140,PROFESSIONAL AND TECHNICAL SERVICES,0.00,0.00,140000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0991,MATCHING AND SUPPLEMENTAL GRANTS,139000.00,139000.00,0.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2868,Senior Companion Project - Action,909A,RESERVE BALANCE,0.00,0.00,139000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2873,Title XX Donated Funds,0135,DELEGATE AGENCIES,-321000.00,-321000.00,0.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2873,Title XX Donated Funds,0140,PROFESSIONAL AND TECHNICAL SERVICES,491000.00,491000.00,0.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0991,MATCHING AND SUPPLEMENTAL GRANTS,372000.00,372000.00,186000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,909A,RESERVE BALANCE,0.00,0.00,205000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,0991,MATCHING AND SUPPLEMENTAL GRANTS,357000.00,357000.00,357000.00
GRANTS,925L,Local Public and Private Grant Fund,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,909A,RESERVE BALANCE,0.00,0.00,207000.00
GRANTS,925P,Program Income Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,0135,DELEGATE AGENCIES,541000.00,541000.00,150000.00
GRANTS,925P,Program Income Fund,50,Department of Family and Support Services,2904,Area Plan on Aging,909A,RESERVE BALANCE,0.00,0.00,541000.00
GRANTS,925S,State Grant Fund,50,Department of Family and Support Services,280N,Asylum Seeker Shelter and  Support Program,909A,RESERVE BALANCE,69800000.00,69800000.00,0.00
GRANTS,925S,State Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,0135,DELEGATE AGENCIES,0.00,0.00,59000.00
GRANTS,925S,State Grant Fund,50,Department of Family and Support Services,2815,Foster Grandparents,909A,RESERVE BALANCE,113000.00,113000.00,54000.00
GRANTS,925S,State Grant Fund,50,Department of Family and Support Services,2818,State Foster Grandparents,0135,DELEGATE AGENCIES,-59000.00,-59000.00,0.00
