fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0T34,Performance Partnership Pilots for Disconnected Youth,50,Department of Family and Support Services,2961,Performance Partnership Pilots for Disconnected Youth,140,For Professional and Technical Services and Other Third Party Benefit Agreements,874000.00,874000.00,500000.00
GRANTS,0T34,Performance Partnership Pilots for Disconnected Youth,50,Department of Family and Support Services,2970,Performance Partnership Pilots for Disconnected Youth (P3),140,For Professional and Technical Services and Other Third Party Benefit Agreements,650000.00,650000.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,5,Salaries and Wages - on Payroll,4943509.00,4943509.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,15,Schedule Salary Adjustments,12005.00,12005.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,44,Fringe Benefits,2146454.00,2146454.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,130,Postage,5050.00,5050.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,135,For Delegate Agencies,5056152.00,5056152.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,150,Publications and Reproduction - Outside Services to Be Expended with the Prior Approval of Graphics Services,7500.00,7500.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,159,Lease Purchase Agreements for Equipment and Machinery,7500.00,7500.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,165,Graphic Design Services,1500.00,1500.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,166,Dues  Subscriptions and Memberships,2435.00,2435.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,169,Technical Meeting Costs,3299.00,3299.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,190,Telephone - Non-Centrex Billings,63363.00,63363.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,197,Telephone - Maintenance and Repair of Equipment and Voicemail,11573.00,11573.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,270,Local Transportation,1400.00,1400.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,340,Material and Supplies,17116.00,17116.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,350,Stationery and Office Supplies,17500.00,17500.00,0.00
GRANTS,0T36,Area Plan on Aging - Older Americans Act - Federal,50,Department of Family and Support Services,2904,Area Plan on Aging - Older Americans Act - Federal,9651,To Reimburse Corporate Fund for Indirect Costs,703644.00,703644.00,0.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,5,Salaries and Wages - on Payroll,291061.00,291061.00,309057.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,6,Salary Provision,150095.00,150095.00,0.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,15,Schedule Salary Adjustments,0.00,0.00,3268.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,44,Fringe Benefits,131219.00,131219.00,134829.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,135,For Delegate Agencies,2562200.00,2562200.00,0.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,1134846.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,340,Material and Supplies,3000.00,3000.00,0.00
GRANTS,0T37,CHA Family Supportive Services,50,Department of Family and Support Services,2896,CHA Family Supportive Services,801,Indirect Costs,26425.00,26425.00,0.00
GRANTS,0T38,Chicago Domestic Violence Help Line,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,135,For Delegate Agencies,455000.00,455000.00,0.00
GRANTS,0T39,Child Care Services,50,Department of Family and Support Services,2943,Child Care Services,5,Salaries and Wages - on Payroll,1409800.00,1409800.00,0.00
GRANTS,0T39,Child Care Services,50,Department of Family and Support Services,2943,Child Care Services,15,Schedule Salary Adjustments,2695.00,2695.00,0.00
GRANTS,0T39,Child Care Services,50,Department of Family and Support Services,2943,Child Care Services,44,Fringe Benefits,627358.00,627358.00,0.00
GRANTS,0T39,Child Care Services,50,Department of Family and Support Services,2943,Child Care Services,135,For Delegate Agencies,22976259.00,22976259.00,0.00
GRANTS,0T39,Child Care Services,50,Department of Family and Support Services,2943,Child Care Services,140,For Professional and Technical Services and Other Third Party Benefit Agreements,467222.00,467222.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,5,Salaries and Wages - on Payroll,4282773.00,4282773.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,15,Schedule Salary Adjustments,6811.00,6811.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,44,Fringe Benefits,1915597.00,1915597.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,125,Office and Building Services,15108.00,15108.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,135,For Delegate Agencies,4189548.00,4189548.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,140,For Professional and Technical Services and Other Third Party Benefit Agreements,30000.00,30000.00,1650000.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,159,Lease Purchase Agreements for Equipment and Machinery,20892.00,20892.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,190,Telephone - Non-Centrex Billings,53520.00,53520.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,197,Telephone - Maintenance and Repair of Equipment and Voicemail,8274.00,8274.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,245,Reimbursement to Travelers,7000.00,7000.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,270,Local Transportation,5000.00,5000.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,340,Material and Supplies,10500.00,10500.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,350,Stationery and Office Supplies,3285.00,3285.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,9438,For Services Provided by the Department of Fleet and Facilities Management,7850.00,7850.00,0.00
GRANTS,0T40,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,9651,To Reimburse Corporate Fund for Indirect Costs,533842.00,533842.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,5,Salaries and Wages - on Payroll,237538.00,237538.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,44,Fringe Benefits,106070.00,106070.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,130,Postage,12134365.00,12134365.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,135,For Delegate Agencies,5153331.00,5153331.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,140,For Professional and Technical Services and Other Third Party Benefit Agreements,761896.00,761896.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,159,Lease Purchase Agreements for Equipment and Machinery,1152.00,1152.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,166,Dues  Subscriptions and Memberships,22008.00,22008.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,190,Telephone - Non-Centrex Billings,3146.00,3146.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,197,Telephone - Maintenance and Repair of Equipment and Voicemail,425.00,425.00,0.00
GRANTS,0T41,Early Head Start Initiative,50,Department of Family and Support Services,2857,Early Head Start Initiative,801,Indirect Costs,340069.00,340069.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,5,Salaries and Wages - on Payroll,278031.00,278031.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,6,Salary Provision,172567.00,172567.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,15,Schedule Salary Adjustments,1752.00,1752.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,44,Fringe Benefits,133525.00,133525.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,130,Postage,524.00,524.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,135,For Delegate Agencies,12027529.00,12027529.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,140,For Professional and Technical Services and Other Third Party Benefit Agreements,1641035.00,1641035.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,159,Lease Purchase Agreements for Equipment and Machinery,1730.00,1730.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,166,Dues  Subscriptions and Memberships,181033.00,181033.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,169,Technical Meeting Costs,2100.00,2100.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,190,Telephone - Non-Centrex Billings,4719.00,4719.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,197,Telephone - Maintenance and Repair of Equipment and Voicemail,637.00,637.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,229,Transportation and Expense Allowance,200.00,200.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,245,Reimbursement to Travelers,4800.00,4800.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,270,Local Transportation,200.00,200.00,0.00
GRANTS,0T42,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,348,Books and Related Material,50000.00,50000.00,0.00
